iteration,mode,success,intercept,beta_bmi_std,sigma,bmi_mean,bmi_sd,n_left,n_interval,n_right,n_uninformative,rho80_cuts,rho80_times,rho80_cost,rho90_cuts,rho90_times,rho90_cost
396,measurement,True,1.9864929035186751,0.10625972271355676,0.620962585842391,32.017105481010155,3.128230294364289,218,41,8,0,"[30.90413263054825, 33.243574335000005, 35.78833718]","[11.630946811216688, 12.642199928600288, 13.574141532105502, 15.660989779481516]",34.85345301264462,"[30.7309928534174, 33.1279444036214, 35.642604625000004]","[15.32819496244168, 16.662457653611828, 17.83828341633241, 22.019552356390317]",31.273070065538022
397,measurement,True,2.068087036992513,0.06689802910514664,0.5238788546870801,31.965157405718045,3.0458053609971922,213,46,8,0,"[30.54263037933135, 32.8301920900568, 36.067052364999995]","[11.784464850212755, 12.401962303930139, 13.119024045507269, 14.709768260883326]",19.281663850226387,"[30.3740398739287, 32.8301920900568, 35.35203284765335]","[14.85516393217092, 15.669327643742983, 16.51936935007433, 18.52242164604832]",15.071598529116983
398,measurement,True,1.9513569503099244,0.088387042327304,0.506921615344051,31.758088668501497,2.8749797011515894,212,47,8,0,"[30.622393963731597, 32.99721444489545, 35.23874368]","[10.261838645374157, 11.053028799077559, 11.726009020722712, 13.598002410210336]",26.0716932483422,"[30.7527505868733, 33.2720211849674, 35.23874368]","[12.959216901499433, 14.049699632575457, 14.88856068644966, 20.238250934777643]",20.659811117885113
399,measurement,True,2.108591144209772,0.04771707643032872,0.5511347353649548,31.76224593180386,2.9585128928604973,209,50,8,0,"[29.78295940379965, 31.835775192944702, 35.18843456]","[12.60497958207081, 12.989949721580672, 13.61005481686722, 14.753582420341845]",15.300349912465691,"[30.7981037518733, 33.61878387388505, 36.116941345]","[16.350666404998336, 17.142051642315383, 17.783969625723678, 19.10587056492723]",11.404950201548303
400,measurement,True,2.1005176800904635,0.13621549243792344,0.5683153000736307,31.79979213993684,2.8336800376127727,208,51,8,0,"[30.90865332054825, 33.307927785000004, 35.689195755]","[12.364636174744025, 13.75830159340969, 15.783925494943805, 18.761944925515316]",47.81044006662364,"[30.90865332054825, 33.24811706996741, 35.689195755]","[16.02444131665285, 17.937603294261606, 20.31811495528644, 24.27582174411175]",39.43806660959892
401,measurement,True,2.0636442772769326,0.16151867842502976,0.5164115815954083,31.91209685776517,3.0039127645771675,218,43,6,0,"[31.0253201733632, 33.56429046185215, 36.307053295]","[11.253276055026088, 13.035613051866997, 14.787138175288433, 19.966579640842756]",57.322863674943335,"[30.63776876310955, 32.2500865900239, 34.056319955]","[14.124906596476437, 15.373728611835533, 16.881824929830184, 23.754605535334267]",61.34230020407615
402,measurement,True,2.0827311429320092,0.04104534662792257,0.47751925653024874,31.810783089265072,3.2235254388623584,215,44,8,0,"[31.04025883, 33.05934021, 35.81474854]","[11.793320350923766, 12.105781809774076, 12.49336581760626, 13.17337204320555]",11.404061159819332,"[30.6746588676868, 32.9081672631214, 36.116941345]","[14.552924398282382, 14.945174549050664, 15.522344376278374, 16.666399131538984]",9.159169487832427
403,measurement,True,2.147355024362324,0.010823409674945187,0.42362046903205497,31.492251644513736,2.978167963363068,218,44,5,0,"[29.4923478569672, 31.758368292944702, 34.7490199464828]","[12.125624565052421, 12.217853872847266, 12.33427828309368, 12.548438166070117]",3.2603298509137764,"[29.4923478569672, 31.4807653089329, 35.46054748]","[14.618209097197443, 14.721241167510113, 14.888560006562708, 15.475748260773702]",2.4970546631169626
404,measurement,True,1.9701195629821742,0.046033764308945194,0.6005703846017091,31.553296951507903,2.6337851504547154,209,51,7,0,"[30.540880719331348, 32.53259665082435, 35.1443427240727]","[11.606729266238903, 12.010298978809828, 12.48172260506377, 13.401751260379204]",12.700343927344878,"[30.622393963731597, 32.53259665082435, 35.1443427240727]","[15.186246441685286, 15.690212849379606, 16.36500322696423, 17.99031539403473]",9.27119553862951
405,measurement,True,2.1995802433598324,0.1558398746492269,0.4695140155870805,32.041892738765455,3.246295226088894,208,50,9,0,"[30.97200247, 33.903468815238995, 36.999319045]","[12.394081352204728, 14.249608029557573, 16.391581494982695, 20.720984579145966]",56.122031101558335,"[30.70173971, 32.741668448490245, 34.2304863568548]","[15.269422175434876, 16.890165630974526, 18.13130909956684, 24.28754255120333]",59.12865377870816
406,measurement,True,2.0302239584022015,0.19457508233543694,0.5580035742508807,31.873936391258304,2.8756857028818152,213,45,9,0,"[30.92984162468825, 32.626213435, 34.618823985000006]","[11.013348433856585, 12.592272548730584, 13.945885749134893, 17.468262082371186]",78.270390948569,"[30.280535884063298, 31.84840334540425, 33.86868099210485]","[13.8269135768408, 15.325957535708529, 17.635193579949032, 24.489262662932614]",81.4846434470893
407,measurement,True,1.9389602007747626,0.033588332954063986,0.5849929804553413,31.86963651396166,2.6885794561596055,221,41,5,0,"[30.81094419513085, 32.7600117379936, 35.818592644999995]","[11.164681915637448, 11.444305302029763, 11.816616735425571, 12.425087898612178]",8.18817902994213,"[30.71007222013085, 32.7600117379936, 35.444663407132495]","[14.459297624946181, 14.838993538005756, 15.309314016691145, 16.11475287854735]",6.03578163603577
408,measurement,True,2.158321189912256,0.05005771811597868,0.4856065357783416,31.64360655352098,2.723289162626403,210,50,7,0,"[29.858344816033252, 31.872845715, 34.939236109999996]","[12.511268758375225, 12.969295182720698, 13.597571282559768, 14.952426071035594]",15.8022954923022,"[30.7981037518733, 33.6163850333305, 35.5985534521325]","[15.790124673579204, 16.6513327294513, 17.329593065702007, 18.855353694506153]",11.950612144197157
409,measurement,True,2.1888418653124155,0.13756712149118658,0.4237506347464324,31.481348904134396,2.4800419790110078,214,44,9,0,"[30.060693649999997, 31.84840334540425, 34.618823985000006]","[11.583210094735776, 12.586773606232445, 14.55890030836276, 17.510893676045225]",37.39797843303862,"[29.92762346, 31.5045234250675, 34.4089791968548]","[13.963759208839324, 15.16617025400813, 17.713527668672892, 21.202992093684845]",25.751009805633373
410,measurement,True,2.25152552322407,0.06794638129810622,0.3960764070892163,32.171610455074735,3.439318225532423,221,41,5,0,"[30.70474911127355, 33.1577184559062, 36.32668681]","[12.750155447496505, 13.372750097904321, 14.176297406162432, 17.08096628809787]",20.714332615194625,"[30.70474911127355, 33.6163850333305, 36.32668681]","[15.25116125528199, 16.165942280646107, 16.987057960222266, 21.106787077313992]",13.711968563390844
411,measurement,True,2.1506746852710297,0.14498925820257594,0.48108781122475414,31.791216399034127,2.8157266287506824,213,44,10,0,"[30.3529487489287, 32.50985779596731, 34.721552450000004]","[11.683396645760471, 13.048790261901564, 14.46640789472141, 17.01684382934942]",48.57790457520337,"[30.92984162468825, 33.6163850333305, 36.09730783]","[14.877620702908272, 17.26714777597351, 19.362352639288716, 23.42888187123213]",38.76116789679447
412,measurement,True,2.148698245258382,0.11088283304668438,0.46891575398910523,32.16731276935981,2.817717042880875,213,45,9,0,"[30.97200247, 33.61878387388505, 36.32668681]","[11.899612531359908, 13.203600762820003, 14.562143403314737, 16.846053269648973]",33.538520697164635,"[30.97200247, 33.61878387388505, 36.32668681]","[14.71866112094686, 16.420144705035217, 17.964227446279313, 22.252367579786434]",25.248747661087222
413,measurement,True,2.058965289568155,0.08235815426312292,0.525574555638553,31.599554572205907,2.849979038032569,213,46,8,0,"[30.90413263054825, 33.17799903161085, 35.5839735271325]","[11.777635995728295, 12.598319837783974, 13.4795410636101, 15.239443615937606]",24.174374431997684,"[30.7309928534174, 32.99156095, 35.5839735271325]","[14.88352310617711, 15.897540591493074, 17.229314871048423, 19.67345689213803]",18.111609972192298
414,measurement,True,1.9847126288457657,0.10588252899889716,0.5465896478749216,31.87689184676304,2.9822344267133105,215,45,7,0,"[31.03269094054825, 33.6163850333305, 35.913889964999996]","[10.955639700514109, 12.058240428802593, 13.026993159086219, 15.456884500536978]",29.720363202709088,"[30.79587317513085, 33.6163850333305, 35.913889964999996]","[13.953349419419526, 15.462408036189633, 16.71404375359009, 19.658618999509553]",24.67291887474097
415,measurement,True,1.98193150999675,0.09583195872981311,0.5558166236276455,31.633210888173593,2.685578946028614,219,41,7,0,"[30.60783565533905, 32.8449168645578, 34.85917637]","[10.975878028249117, 11.936684482055675, 12.628099838384703, 14.176696034256471]",26.60613073747988,"[30.3529487489287, 32.642336522060546, 34.618823985000006]","[14.016294561795554, 15.264789074096678, 16.190052756738467, 18.840353046725824]",21.205094299243363
416,measurement,True,2.0836060845028763,0.04300012653670649,0.5011320852077398,31.52601213649967,2.6014767995290797,218,42,7,0,"[30.163447343292603, 32.2768860333865, 34.82428092]","[11.894162323452608, 12.30038321124327, 12.789157774231379, 13.452902459209394]",12.577227740789043,"[29.99940893, 32.2768860333865, 34.994482545]","[14.830061800113661, 15.387229234100953, 16.057131822564838, 17.145512358894674]",10.08339931051297
417,measurement,True,1.959557285021844,0.13126958890805412,0.6371622918720123,32.05027111210611,3.1138222992497657,212,47,8,0,"[29.55072956140705, 31.820637599999998, 34.85984614]","[10.729133915598421, 11.729059999201677, 13.077231270892073, 16.224858315104754]",40.59838593680016,"[30.8086540818733, 33.59095144055455, 36.09730783]","[15.032225480928695, 16.948913757814875, 18.648276761778337, 22.58047715992723]",36.486636369360056
418,measurement,True,2.0949542652101742,0.12043664831518652,0.5472169618461286,32.21266690274701,3.410075641957926,214,47,6,0,"[31.0253201733632, 33.85248154497105, 36.39922521]","[12.108555013669589, 13.417791496638841, 14.558158366689302, 20.216804448129444]",39.443581062221476,"[30.622393963731597, 32.18924892207405, 33.85248154497105]","[15.41218500339526, 16.286879901806508, 17.15584145219607, 22.449799132975915]",54.63105034141908
419,measurement,True,2.1403076238225482,0.07148940801448093,0.541859309762747,31.76076209024822,3.157713537877325,213,46,8,0,"[30.8131747718733, 32.89893226593305, 35.614437525]","[13.015702957525708, 13.618092530580826, 14.34446143440724, 15.91212119400673]",25.718323225761047,"[30.90865332054825, 33.61878387388505, 35.614437525]","[16.579041212169273, 17.65980446181759, 18.558440207394817, 22.967215494330812]",19.194786493228786
420,measurement,True,1.869592470882175,0.21988676659184445,0.7457039916909809,31.736622025953427,2.7541328034093833,213,44,10,0,"[30.90865332054825, 32.84223616, 35.02941549]","[10.978813313907269, 12.93494154163814, 14.719583584352948, 20.90974851332357]",75.18730754660156,"[29.2908193387951, 30.84344416, 32.70496857986549]","[13.703416767151927, 15.45899950890851, 17.95718118329476, 24.686309199584823]",105.83319833069166
421,measurement,True,2.0360363130262398,0.08176351657357758,0.48027980887379756,31.81783891215915,2.736876057678341,216,44,7,0,"[30.89358230054825, 33.7506869827379, 35.65718455]","[10.961478078387863, 12.007422868307845, 12.742121863631679, 14.039773983620858]",23.538698876894085,"[30.70173971, 33.6163850333305, 35.65718455]","[13.598977222667852, 14.855967613803514, 15.846867026253015, 18.724302113797858]",17.11242032432981
422,measurement,True,2.0233386335022563,0.07130978656621528,0.5681433666041991,31.565900448559812,2.817648806471802,218,41,8,0,"[29.75646442, 31.7336015545789, 34.392796086077254]","[11.545539847658464, 12.094841229420183, 12.882722783712364, 14.071474520465035]",20.82597980340573,"[30.6746588676868, 32.6790363906853, 34.939236109999996]","[15.236238259159443, 16.044290213274916, 16.879922652301154, 18.70221146270828]",17.097403623859453
423,measurement,True,2.1454496369023377,0.19627583359450584,0.4179625588151158,31.675966884136827,3.0339785256370297,214,46,7,0,"[30.622393963731597, 33.0756697561724, 35.784493075]","[10.982590545674954, 12.865227338951732, 15.06633785486953, 22.398709386336655]",65.65150095680055,"[29.531086350000002, 30.90413263054825, 33.29398361801435]","[12.617477201773776, 13.673344612828112, 15.927439522068177, 23.913545370933832]",79.0246761066001
424,measurement,True,1.6825147155405884,0.1371548974463232,0.6410107653072965,31.846024443621427,2.922220891416299,219,42,6,0,"[33.411452741852145, 34.492691086543104, 36.09730783]","[10.0, 10.352589835216184, 10.986845500984316, 13.004276026365153]",62.45216075055515,"[30.7981037518733, 33.6181502639047, 36.09730783]","[11.473462007816696, 13.11570204757837, 14.566127112493442, 18.051114115598622]",26.266248680061196
425,measurement,True,1.9178803381217895,0.06599070924708221,0.6417056584976906,31.683932621567926,3.01694213797335,220,40,7,0,"[30.98707349, 33.4900573033305, 35.65718455]","[11.368295847122724, 12.027301367198016, 12.648183140181366, 13.756024192904997]",17.29663222557757,"[30.787540665, 33.41899081804695, 35.65718455]","[15.08467131035108, 16.014412455367264, 16.864635434356394, 18.63771383436613]",13.740095447577293
426,measurement,True,2.1346580522346685,0.05023919707626989,0.336465780694542,31.61481873255759,2.8495488834674605,223,38,6,0,"[30.521331102512548, 32.2784849194288, 35.07972461]","[10.934674601441206, 11.275664550865926, 11.732678468211587, 12.77004389432082]",12.7354805268395,"[30.70173971, 33.2720211849674, 35.362169727132496]","[12.751917826196483, 13.345250487351157, 13.794417042254636, 14.85874956592981]",8.82530201351596
427,measurement,True,1.9873964725888427,0.1077285531457112,0.6060077048037178,31.67891445219078,2.731706099734997,214,44,9,0,"[30.90865332054825, 32.817956918624745, 35.27550745765335]","[11.58488162790216, 12.56218810987486, 13.390327651140016, 15.944053089094025]",32.02200605030833,"[30.70173971, 32.817956918624745, 35.27550745765335]","[15.13288684581217, 16.44661067123583, 17.742113564641958, 21.293402445657748]",27.21000429846747
428,measurement,True,2.1532316782353202,0.1296933650131327,0.4643415750757857,31.734769292701323,3.240692981595736,212,48,7,0,"[29.890541785, 32.3035709155951, 35.818592644999995]","[11.616760795939262, 12.720152272763235, 14.129468660199162, 18.543948494058714]",40.420926956882646,"[30.8131747718733, 33.6163850333305, 36.09730783]","[14.853394158289234, 16.683332771405112, 18.205428295454414, 22.746731218399454]",31.912215252949252
429,measurement,True,2.003577974844549,0.03013371890670684,0.5436817657021455,31.78455491009873,3.1050983148664435,219,42,6,0,"[30.89358230054825, 33.4243392690151, 35.78833718]","[11.566823886262718, 11.85094430099762, 12.12327563106415, 12.605168571441899]",8.404442669310086,"[30.72266034328655, 33.24764125298945, 35.78833718]","[14.697900560838743, 15.062416653821916, 15.438356758845686, 16.298209231068704]",6.538958247128633
430,measurement,True,2.126609890323096,0.06071923528592864,0.46733289152508817,31.690446336594427,3.13162478922494,214,44,9,0,"[29.564169336407048, 31.95259136745955, 35.16221829]","[11.827236103299478, 12.358482202082582, 13.012891953855203, 14.305173416297446]",18.504372580077955,"[30.92984162468825, 33.59095144055455, 36.624364005000004]","[14.912216295614964, 15.75796574202164, 16.675417493987695, 18.33110998809087]",14.479115248301255
431,measurement,True,1.9417976687323337,0.18949851237616816,0.6621071952964641,32.03347870472931,3.1277515346953177,216,44,7,0,"[30.72266034328655, 33.624359252737904, 36.43617476]","[10.838174145875353, 12.920493035559042, 15.133050018360723, 18.90487562439251]",65.35160899785198,"[29.2798208, 30.97518203281495, 32.855693790000004]","[13.664403757790867, 15.025092406222795, 16.973866043832256, 24.758644528602982]",89.02065081467362
432,measurement,True,2.119051902853697,0.08270011111195709,0.4977859087805709,31.952613696095252,2.964094649029272,214,45,8,0,"[31.0253201733632, 33.6163850333305, 36.270103745]","[12.127056480259666, 13.103628124543002, 13.989506290462366, 15.472826385880465]",25.642221325918896,"[30.80642350513085, 33.6163850333305, 35.971755044999995]","[15.119593327404809, 16.370341815358607, 17.45391882924264, 19.794003700189595]",20.73063467349713
433,measurement,True,1.9996248402855097,0.06669014901669286,0.5745130147282935,31.83637304031003,2.730819883235051,213,48,6,0,"[30.8565616456791, 33.80869648270895, 35.78833718]","[11.524366576050257, 12.424473906038356, 13.132057086765267, 14.250519003397557]",17.114814337704722,"[30.8565616456791, 33.61575142335015, 35.78833718]","[14.922134326751934, 16.00115889449277, 16.920301434111853, 18.508237135285267]",11.952128765849366
434,measurement,True,2.1273347100488587,0.09722610776029533,0.49189792154579215,31.886303645234793,2.843425234792628,216,43,8,0,"[30.97518203281495, 33.61878387388505, 36.067052364999995]","[12.095767532362094, 13.25475714619369, 14.389886676969416, 16.28155401050304]",30.279111293483062,"[30.97518203281495, 33.61878387388505, 36.067052364999995]","[15.084934535122695, 16.568458436981924, 17.91615855242525, 20.903027335928844]",23.48244212116857
435,measurement,True,1.8471709429786298,0.09977714626445824,0.6771731402324922,31.86799186659376,2.9468385324928246,224,37,6,0,"[31.10213538554825, 33.64656209997105, 35.78833718]","[10.67933241577615, 11.695292060682336, 12.701112231755765, 14.345429071518389]",28.671609453684177,"[30.79587317513085, 33.64656209997105, 35.78833718]","[14.406596999242412, 15.872980235258282, 17.188755289076784, 19.428002822746862]",26.300190346485273
436,measurement,True,2.2533700662942944,0.07291281554240499,0.4013709041084988,31.849177623743763,3.1784691561986094,209,49,9,0,"[30.89358230054825, 33.56429046185215, 35.642604625000004]","[12.874353533208104, 13.737758529795572, 14.34487757903078, 16.512789889298592]",23.398670876299633,"[30.70173971, 33.37126911, 35.642604625000004]","[15.417599351309239, 16.42809825325809, 17.11746992573181, 21.520916472603016]",16.577495177467327
437,measurement,True,2.0619459695406293,0.1761387589345592,0.5518086230805769,32.12771693256545,3.5849597903359633,217,42,8,0,"[31.0253201733632, 33.402089945911, 36.116941345]","[11.536987789439332, 13.068481155567016, 14.20842185500144, 23.522556624393598]",64.30936321148027,"[29.23587997, 30.90865332054825, 33.24811706996741]","[13.76517128767177, 14.790538631238, 16.733887867137085, 24.817817579289198]",95.9017621314639
438,measurement,True,2.2010086149472046,0.0821649850826255,0.4668957605703577,31.815577048905983,2.8897252733635015,213,46,8,0,"[30.7981037518733, 32.92347305, 35.27550745765335]","[12.845869101372921, 13.64974303681174, 14.444496498035951, 16.39086160171007]",25.489191045845722,"[30.67039543933135, 32.92347305, 35.27550745765335]","[15.816672569152063, 16.84810035621123, 17.954621434496463, 20.332649674342402]",19.107186462623947
439,measurement,True,1.9297143798482579,0.20341096521430418,0.6692427931673739,32.026161864687985,3.2575981190027905,220,38,9,0,"[30.712302796873303, 32.9759465231214, 35.818592644999995]","[10.828740719473464, 12.5085818718378, 14.118643113744291, 20.075662797396966]",62.513550500687344,"[28.50632113, 29.92762346, 31.27458389444175]","[12.903568003670884, 14.09660097929868, 15.336658198465384, 24.3858362438369]",134.57373321936979
440,measurement,True,2.056314501786367,0.07554153308164524,0.5368748980600927,31.838475169292433,3.100691092825366,213,46,8,0,"[31.0253201733632, 33.6521916860684, 36.09730783]","[11.871998613232174, 12.669097170309602, 13.450599560781267, 15.034829404336532]",24.30171826269823,"[30.68221255328655, 32.86919610593305, 36.09730783]","[15.04924827102328, 15.829522399951781, 17.04718683908043, 21.42540851734196]",18.604346870790895
441,measurement,True,2.0364133573866856,0.12000536572015189,0.5306693673919276,31.603503633067834,2.9392536177742157,212,48,7,0,"[30.233931533346897, 32.65507661899595, 35.614437525]","[11.105544825030341, 12.19856221555206, 13.718662352158308, 16.30627671934708]",35.95888159809621,"[30.3483792711496, 32.741668448490245, 35.614437525]","[14.232903311897742, 15.643536858719688, 17.606762653031502, 21.433626371454608]",29.65121969654156
442,measurement,True,2.2049748954725765,0.06010878329564587,0.4282875157169696,31.446995142171815,2.988975796734776,213,44,10,0,"[29.858344816033252, 31.952446668137, 35.41665096172605]","[12.503240633470467, 12.973328008663975, 13.785179553178427, 15.231999190493193]",18.70617824252946,"[30.8131747718733, 33.6163850333305, 35.57383664765335]","[15.401493931140154, 16.323979108745796, 16.963095034149095, 18.70205004954492]",13.523598809381305
443,measurement,True,2.041439017641739,0.14119977742417253,0.519832754881327,31.868188993425807,2.96752397900511,207,53,7,0,"[30.97970272281495, 33.61878387388505, 36.270103745]","[11.160197380155756, 12.715819166478196, 14.26612490940978, 17.680321361395038]",45.91508144153869,"[30.97970272281495, 33.61878387388505, 36.270103745]","[14.135446786224245, 16.137883774691293, 18.202744051898044, 23.300104669381568]",37.500055839146995
444,measurement,True,1.9931901520077409,0.08419718499005797,0.5502719853348408,31.711376335136112,3.038658390598619,217,44,6,0,"[30.90865332054825, 33.3107076799674, 35.661028654999996]","[11.25923823342374, 12.006833202004586, 12.888496764243534, 14.728915368209902]",26.348674735523172,"[30.7309928534174, 33.3107076799674, 35.661028654999996]","[14.358753847668423, 15.439115561423781, 16.545873303863324, 21.45854181365828]",20.207648908485268
445,measurement,True,2.0500886535079315,0.1093810435070934,0.4797878435844489,32.02196608361953,3.3934029055562913,217,43,7,0,"[30.7981037518733, 33.94725431997105, 37.0437363]","[10.950880473304691, 12.088121605597, 13.349156903797082, 17.666271823288728]",30.764678073010415,"[30.7981037518733, 33.6163850333305, 37.0437363]","[13.672143503949654, 14.986997542410347, 16.603023229930166, 21.817894905949487]",21.944105611842055
446,measurement,True,2.194496544346002,0.045485879009072645,0.45527605923101405,31.77173828358195,3.0401249543605786,214,47,6,0,"[30.54263037933135, 32.9759465231214, 35.74174605]","[12.836940141492764, 13.304864452890163, 13.804157827852109, 14.736609343888615]",14.377874461538042,"[30.75052001013085, 33.3977791, 35.74174605]","[15.775548559323243, 16.4343306192008, 16.96348930608131, 18.5045238440924]",10.303668248027716
447,measurement,True,1.9864776969166942,0.07721675684097581,0.5556927912230146,31.747311140274157,2.787807993250122,222,39,6,0,"[29.9271333272407, 32.3833811999637, 35.1705589940727]","[10.916926207317106, 11.682016040603058, 12.44079690565542, 14.204694248906431]",20.485862803411393,"[29.9271333272407, 32.2768860333865, 34.7490199464828]","[14.017866619952489, 14.982813976568313, 15.948489664309157, 18.31791745670214]",16.17323882953174
448,measurement,True,2.1224031223433695,0.04392728137630969,0.4863969198254184,31.641942703141194,2.639714865395123,214,46,7,0,"[29.652620804999998, 31.41103571, 34.6462914764828]","[12.1120817696588, 12.40750809877794, 13.068189638485968, 13.794857816537668]",13.040557213716745,"[29.9478781980224, 31.41103571, 34.535671918803445]","[15.096198493163397, 15.46659345018199, 16.21674928132252, 17.478881488058082]",10.368079797436913
449,measurement,True,1.9934338667749056,0.14341865974095638,0.5464805395771981,31.928267103512056,3.234218815022486,217,43,7,0,"[30.90865332054825, 33.6163850333305, 36.307053295]","[10.853895734979135, 12.248205366387348, 13.739970116967413, 16.023261978327803]",46.29669830796887,"[30.79587317513085, 33.6163850333305, 35.689195755]","[13.861765698663826, 15.737033164470152, 17.377593708619976, 22.241157852824145]",44.35075774818918
450,measurement,True,2.091790920655264,0.13988430686273018,0.44127398513097116,31.66147708448352,2.7762909343969677,217,42,8,0,"[30.228917610560153, 32.489931172488355, 34.70603911422245]","[10.665030311861287, 11.971851253748506, 13.243066388327419, 15.592750163955]",43.24019788631808,"[30.85879222242155, 33.61575142335015, 35.818592644999995]","[13.435981651704108, 15.51764410058997, 17.46240866732176, 20.953006053103525]",34.852806192268474
451,measurement,True,1.9839911027485575,0.0,0.5809587493456582,31.612635896112632,2.850619195196967,213,48,6,0,"[28.293168405, 29.0348329778869, 29.398260685]","[11.857236093621296, 11.857236093621296, 11.857236093621296, 11.857236093621296]",0.0,"[28.293168405, 29.0348329778869, 29.398260685]","[15.310206499912622, 15.310206499912622, 15.310206499912622, 15.310206499912622]",0.0
452,measurement,True,2.1297861164763336,0.21785552704823988,0.465265191133729,31.703777404933632,3.018007245621059,213,47,7,0,"[30.536487856629748, 32.6389535319354, 35.5839735271325]","[11.10055027740415, 12.75696206075614, 15.230196952797638, 21.538685900283735]",87.9281083988143,"[29.23587997, 30.66425291662975, 31.758368292944702]","[12.677224101617186, 13.969784140717136, 15.20293923850828, 22.814733344933465]",146.2391135897483
453,measurement,True,2.075117092998776,0.11681267045784162,0.5332718275230146,32.40349241351772,3.0777553943303335,213,48,6,0,"[30.97970272281495, 33.8470987770759, 36.270103745]","[11.57586117501218, 12.946573556886795, 14.132670637767736, 16.734958141236156]",38.81001151202925,"[30.76801350828655, 33.5885526, 35.65718455]","[14.667831329172829, 16.36972537368159, 17.776397896779738, 21.15978159845774]",36.593839208306065
454,measurement,True,2.030402141332098,0.055204600249622114,0.5426826018038933,31.838431240972145,2.763211663856172,218,39,10,0,"[31.03269094054825, 33.61878387388505, 35.991388560000004]","[11.692424230168712, 12.336498698478518, 12.965379552499758, 13.9165157818113]",13.52616936365088,"[30.76801350828655, 33.424977923350156, 35.991388560000004]","[14.861911484276616, 15.69186308111209, 16.489655861733493, 17.674945314620683]",9.540627414677733
455,measurement,True,2.1262162374289066,0.0525434383548657,0.4498417975492929,31.708108982813368,2.747407681065829,213,45,9,0,"[30.79587317513085, 33.61575142335015, 35.78833718]","[11.889876512960761, 12.574458483248579, 13.07572453667486, 14.116228265555824]",13.762921061512333,"[30.79587317513085, 33.61575142335015, 35.78833718]","[14.574727987893203, 15.376657995063722, 16.081958038411877, 17.530442146912907]",9.523532238215964
456,measurement,True,2.2045225094044723,0.13332491934115753,0.40809638030818846,32.23524748329835,3.1327947472515927,214,46,7,0,"[30.97518203281495, 33.243574335000005, 35.991388560000004]","[11.83473007627689, 13.031394683920393, 14.473170017931958, 17.26593435220346]",40.81846415870292,"[30.747092875, 32.93128334177405, 35.991388560000004]","[14.195910862758854, 15.594143043767284, 17.610490063541196, 22.335560449507586]",33.26818833637158
457,measurement,True,2.1769795939972374,0.088916745345301,0.43679174570790014,32.01448391538485,2.899247045221241,214,45,8,0,"[30.96463170281495, 33.77288982997105, 36.39922521]","[12.138993069681925, 13.214260450485762, 14.255949271090389, 15.75566185233503]",25.989856936663394,"[30.79587317513085, 33.61575142335015, 36.09730783]","[14.730113940745982, 16.078176101563727, 17.280315805767824, 19.209129754456093]",19.281463706361876
458,measurement,True,2.02370581164202,0.15841683839755052,0.5860409511668533,31.790382311299464,2.8157167276590576,209,51,7,0,"[31.03269094054825, 33.37351696185215, 35.43452652765335]","[11.502600264178598, 13.300507966186041, 14.61254547405347, 19.818264171672414]",49.35744835584097,"[29.34081583, 31.03269094054825, 33.332582615]","[13.810448014470229, 15.13428871063147, 17.271470592031516, 24.468087970160923]",61.097321937426365
459,measurement,True,2.274967494691175,0.1509175023894386,0.41422934273083817,32.26378462899722,3.4095911643309242,204,54,9,0,"[30.90865332054825, 33.61575142335015, 36.696902405]","[12.62781919895523, 14.311999537871396, 16.039257173883158, 20.412720957477593]",56.833820352684356,"[30.71007222013085, 33.3947286798991, 35.444663407132495]","[15.27734157374471, 17.242916836502612, 18.67297844899571, 24.493072809795247]",54.808214717471714
460,measurement,True,2.055021452219536,0.12494624883160405,0.5228145566028861,31.74401447736171,3.268176377416548,213,47,7,0,"[30.97970272281495, 33.6163850333305, 36.32668681]","[11.526973692138878, 12.742784693770504, 14.019610568311116, 17.35669201049481]",41.241388167749385,"[30.6857702387093, 32.88265373593305, 35.23874368]","[14.53192748485424, 15.81916412191976, 17.096874527678402, 21.845176021744056]",36.81434356738024
461,measurement,True,2.164031609353855,0.07746294699450954,0.47647625050780756,31.99840347392935,3.422779768793464,213,47,7,0,"[31.0253201733632, 33.82618036210485, 36.09730783]","[12.535073649275713, 13.400013624531724, 14.105302221758794, 17.44231910194472]",26.928541757372088,"[30.76801350828655, 33.6163850333305, 36.09730783]","[15.492764195158134, 16.52818658545679, 17.42841625276443, 22.451142892748322]",17.61486854979541
462,measurement,True,1.8581764446133773,0.196546355030326,0.633152287631725,31.833077583341225,2.8823234408574847,217,40,10,0,"[30.97970272281495, 33.028798761774055, 35.818592644999995]","[10.0, 11.48163060768725, 13.302752975902601, 18.180801552966138]",60.50595660865821,"[30.534848816629747, 32.642336522060546, 34.411814519222446]","[12.985988003583536, 15.025428406048498, 16.91586843675967, 24.02053461990966]",60.983229614478994
463,measurement,True,2.019810453375113,0.11019074663957273,0.5816344144086066,31.782325664812483,3.1955382345502863,218,42,7,0,"[31.0253201733632, 33.61575142335015, 36.270103745]","[11.741994787095916, 12.87371746190948, 14.068146840136658, 15.936766060132753]",37.54272410129819,"[30.21434031247735, 31.87676005, 34.5435630114828]","[14.995541302097015, 15.829115038736077, 17.173491891278722, 20.583862432788052]",36.827902706558234
