iteration,mode,success,intercept,beta_bmi_std,sigma,bmi_mean,bmi_sd,n_left,n_interval,n_right,n_uninformative,rho80_cuts,rho80_times,rho80_cost,rho90_cuts,rho90_times,rho90_cost
311,ordinary,True,2.0752792451432502,0.17784412654705983,0.47094110326005134,31.66693074772825,2.915353093220695,217,43,7,0,"[31.04025883, 33.173932113621404, 35.58841657265335]","[11.007106759856846, 12.62438893370285, 14.447876046986329, 18.703682857934574]",69.97210737768984,"[30.68221255328655, 32.643977997384354, 34.492691086543104]","[13.54246735124822, 15.300242147625669, 16.941343819013795, 23.209936486159506]",67.41781977333923
312,ordinary,True,2.112586229004354,0.13253415269900787,0.49447388945391074,31.831925768940124,3.1033608584260692,217,43,7,0,"[30.84344416, 32.96671152593305, 35.818592644999995]","[11.807733848028047, 12.857672442738258, 14.313407533007702, 17.13276894073529]",45.28688843620447,"[30.67039543933135, 32.7794053198655, 35.3033617940727]","[14.704285755768375, 16.015794418112478, 17.79167675778426, 22.220650878819715]",39.61867581192371
313,ordinary,True,1.9324544285736953,0.251024072097684,0.5627600179431664,31.816910422434013,3.149005326363052,217,43,7,0,"[30.937212391873302, 33.6163850333305, 36.8111298]","[10.0, 12.295777868976682, 14.955988240634857, 23.305878721522184]",81.01360669746079,"[29.26591345677795, 30.613978178040647, 31.95259136745955]","[11.472764318019737, 12.773305763584135, 14.168491996667695, 24.02501833813848]",151.9562157399772
314,ordinary,True,1.8711726966876288,0.17535652521643996,0.7143038871817872,31.723584384791177,3.021796183441994,217,43,7,0,"[30.6508682826179, 33.080608131774056, 35.78833718]","[10.79684982089389, 12.448202313047979, 14.32965885201059, 18.244730328232368]",57.87654937025149,"[30.72266034328655, 32.825957630000005, 35.02941549]","[15.098873913808376, 17.066343107174784, 19.30960411885133, 24.981117398216725]",57.880501118141794
315,ordinary,True,2.068828973663159,0.11897813870787054,0.4710864950647461,31.953970211805753,3.2257341360160545,217,43,7,0,"[31.066704545548248, 33.80869648270895, 36.43617476]","[11.129571006371155, 12.381233128340485, 13.503296350800051, 15.913703498280832]",36.19989101060939,"[30.7981037518733, 33.61575142335015, 36.43617476]","[13.712519674767677, 15.2372808109078, 16.772228122718307, 23.408586270138493]",27.231728683331134
316,ordinary,True,2.032034336398606,0.05978514266009114,0.5504904261287725,31.469650104670187,2.810010511506536,217,43,7,0,"[29.41349474024325, 31.30462428941985, 34.618823985000006]","[11.538569473714281, 11.915247739588525, 12.76228738980181, 13.724545115140648]",18.578864035724777,"[30.71007222013085, 32.788220758624746, 35.23874368]","[15.127776104232504, 15.811765996597327, 16.55500853354593, 18.577491728040023]",15.042107520897328
317,ordinary,True,2.1505562276669954,0.0457052199743479,0.492751390341746,31.615148322928086,2.870546830628483,217,43,7,0,"[30.5773041018439, 32.9759465231214, 36.086685880000005]","[12.698079885172133, 13.173011169086145, 13.736356615953351, 14.663976035240854]",13.56987571306006,"[30.3264149304613, 32.80167838862475, 36.086685880000005]","[15.771855820103859, 16.373603785294588, 17.2012453658198, 18.499634909267204]",10.329028457467915
318,ordinary,True,1.950235895379175,0.10476774001228496,0.5568135321004775,31.535513195586933,2.8516848651482536,217,43,7,0,"[29.401891363195702, 31.145124715, 34.60264087422245]","[10.285325337935, 10.807147863372625, 12.081704737523346, 14.459631309608838]",26.542235416597833,"[30.7981037518733, 33.6163850333305, 35.78833718]","[13.80676636529851, 15.330910239640488, 16.71458368105025, 19.68549315586623]",18.362585990648682
319,ordinary,True,1.9536417193352302,0.167237091889245,0.6001872200821328,31.99273895886184,2.8903977039584174,217,43,7,0,"[31.016566405, 33.65155807608805, 36.624364005000004]","[10.678053223298685, 12.544408542020456, 14.47502734778154, 17.681233913518646]",47.291164678269745,"[31.016566405, 33.65155807608805, 36.307053295]","[14.043343938614662, 16.450876677872834, 19.06659843149376, 24.38863636348484]",37.91166272732983
320,ordinary,True,1.893860732634971,0.16529000270546232,0.5710683357255911,31.699659357954374,3.2711535502080493,217,43,7,0,"[31.0253201733632, 33.61575142335015, 36.32668681]","[10.106628481461277, 11.539846651828146, 13.142868765696399, 21.024119621872146]",46.2735029133095,"[29.334636189999998, 31.0253201733632, 33.71727917055455]","[12.136162305738141, 13.173084323775187, 15.03538982720402, 22.25056681644934]",55.94113872370312
321,ordinary,True,2.194234398430543,0.06905447926136309,0.46896716043206005,31.809948801450147,3.364324616313419,217,43,7,0,"[31.03269094054825, 33.6163850333305, 36.067052364999995]","[12.942875080874064, 13.675896836668597, 14.392639502425261, 17.449387301490468]",22.36595542091987,"[30.787540665, 33.6163850333305, 36.067052364999995]","[15.926859172362963, 16.88587416433221, 17.701127349419902, 21.44770003055429]",14.999247419064279
322,ordinary,True,2.001421508358059,0.12986870424424704,0.5727119056109355,31.723746647452142,3.1067048304887477,217,43,7,0,"[31.0253201733632, 33.61878387388505, 35.5839735271325]","[11.350124876617725, 12.751004598857003, 13.905972195016185, 16.448335319303922]",44.463699982592715,"[30.68221255328655, 32.788220758624746, 35.10594088]","[14.636543389793655, 15.96270199728182, 17.629097304120634, 22.84439676133663]",42.26519084846288
323,ordinary,True,2.0229767461813015,0.10234312259130489,0.5731506958217263,31.94546264255009,3.102496707355434,217,43,7,0,"[31.03269094054825, 33.824895929842754, 36.09730783]","[11.665546052722796, 12.821644354218568, 13.8170221505415, 16.048510623309042]",31.833428129106757,"[30.90865332054825, 33.6163850333305, 36.09730783]","[15.069372283473982, 16.527627633899417, 17.946744668773164, 21.33961442180772]",25.472924177263838
324,ordinary,True,1.988992869065622,0.15319150769455087,0.5336112584241872,31.79973892659642,3.0473937026076907,217,43,7,0,"[31.03269094054825, 33.625643685, 35.784493075]","[10.71005528645874, 12.225441240630312, 13.555904024350179, 16.401496450682433]",52.32680281019387,"[30.6857702387093, 32.86919610593305, 35.10594088]","[13.543880539903503, 15.046660257921951, 17.00644066570866, 21.115030046154907]",50.071921931669465
325,ordinary,True,2.1683966100563197,0.1177282058097606,0.377413013931168,31.709571605002306,3.2935114683346125,217,43,7,0,"[30.927611047945803, 33.61878387388505, 36.067052364999995]","[11.482121568592447, 12.63128996919102, 13.651620922320486, 16.82513416826476]",35.94704763735453,"[30.927611047945803, 33.61878387388505, 36.067052364999995]","[13.575137504298176, 15.03560727212381, 16.269151900323873, 22.79463927974886]",23.164072029318962
326,ordinary,True,1.8622275379357285,0.20298696902235833,0.6723055685405854,31.994729296411517,3.1611087264572486,217,43,7,0,"[30.5773041018439, 32.88265373593305, 35.818592644999995]","[10.033655059464351, 11.654834135981131, 13.506850588696356, 17.960120216442096]",66.18216562984473,"[30.3740398739287, 32.65507661899595, 35.00033464]","[13.509567046019706, 15.665935679434257, 18.15377635454457, 24.36279047356913]",69.28262270007008
327,ordinary,True,2.0073822092004416,0.19273370970795414,0.6040834624824971,32.08794249181221,2.999501428553797,217,43,7,0,"[31.066704545548248, 33.61575142335015, 35.971755044999995]","[11.153463328789647, 13.29579749234997, 15.199319323281255, 19.674825685513294]",72.7189425341368,"[29.525661425178548, 30.84796485, 32.5830326425095]","[13.599791042305908, 14.715565356079228, 16.546320616880422, 24.480856664364122]",117.28226597873473
328,ordinary,True,2.0833171800965875,0.06372851395709372,0.560210236382172,32.113209794676436,2.8843719685709877,217,43,7,0,"[30.623346486873302, 33.1577184559062, 36.43617476]","[12.357102432211303, 12.98563713711502, 13.92556553892172, 15.084030574374275]",18.63179621515904,"[30.623346486873302, 32.92974031004135, 36.09730783]","[15.863232921312697, 16.61485851612173, 17.820504632640187, 19.65963520240292]",14.694005162834841
329,ordinary,True,1.9375788323457424,0.1387672047041008,0.581201769645697,31.531205249230766,2.8185384616118867,217,43,7,0,"[30.5924608559611, 32.98221378316275, 35.913889964999996]","[10.557200003586708, 11.83148518913427, 13.432402021660923, 16.59865101282534]",35.65952021884119,"[30.3529487489287, 32.817956918624745, 35.74174605]","[13.636547568097674, 15.3426950162804, 17.588691789574288, 22.335642318587606]",26.870423334368475
330,ordinary,True,2.016282524601252,0.11589890254678885,0.5715538848083483,32.13908274147592,2.9851175245483286,217,43,7,0,"[30.97970272281495, 33.1577184559062, 36.09730783]","[11.368535508613874, 12.425047653655199, 13.539119934374108, 16.574954978217328]",37.81687143427575,"[30.7527505868733, 33.35885589395795, 36.09730783]","[14.642183921022662, 16.21790507262371, 17.847999974854687, 22.152381870300662]",31.76670809272312
331,ordinary,True,1.9393609531842448,0.10447883610644484,0.6224728583457709,32.09837889753848,3.0838393942779065,217,43,7,0,"[30.90865332054825, 33.17799903161085, 36.067052364999995]","[11.102745299725841, 11.980849393572072, 12.980360442059364, 14.908441892595546]",25.209542664694553,"[30.802611685000002, 33.61575142335015, 36.067052364999995]","[14.621422572332014, 16.10651286583965, 17.368252398658022, 19.71048368309865]",18.950998513470466
332,ordinary,True,2.1158955558371035,0.1691588628874834,0.48835449736267095,31.97369218876321,3.24880552571776,217,43,7,0,"[31.0253201733632, 33.6181502639047, 36.270103745]","[11.571506198931473, 13.278288020947544, 14.770242961368004, 24.63721888163872]",58.35500109573848,"[30.19918794558565, 31.50660346546065, 33.91226361784895]","[14.08621185558167, 14.940353024970486, 16.76430581284417, 24.994211620965366]",71.69796620195181
333,ordinary,True,2.0211186864615933,0.11682409936101665,0.5148323844959659,31.845850760456447,2.947200052543063,217,43,7,0,"[29.652620804999998, 31.8007190545789, 35.1705589940727]","[10.495211455429144, 11.367900263526431, 12.701809020928657, 15.64218428819201]",34.766968019826336,"[30.97970272281495, 33.61575142335015, 35.913889964999996]","[13.911031578691347, 15.510960419954777, 16.940514461357445, 20.279524379377936]",28.830353989001605
334,ordinary,True,2.042640190015233,0.1022655472107099,0.5988583466183965,31.826460618908673,2.7809852445710965,217,43,7,0,"[30.77856383828655, 32.490844467121505, 35.18843456]","[12.105327413436461, 12.867832947268608, 13.936493891793422, 16.584852568000347]",35.55630067990528,"[30.63776876310955, 32.224071465460554, 34.824950689999994]","[15.802699266764717, 16.74645473902315, 18.137231430963755, 21.75360560732453]",32.992254836401585
335,ordinary,True,2.0147953311150424,0.0991511375197073,0.5176837507354892,31.9797718712371,2.8842420911425406,217,43,7,0,"[31.03269094054825, 33.61575142335015, 35.818592644999995]","[10.975508411579327, 12.067753170913997, 12.861365624903994, 14.831460004897666]",29.5548307626654,"[30.79587317513085, 33.61575142335015, 35.818592644999995]","[13.822387920316904, 15.252827902256106, 16.48879189571403, 19.94316330104083]",22.486001628529017
336,ordinary,True,2.0008125284393907,0.09301532228586533,0.6503173509052766,31.787079549169103,2.8022276485195787,217,43,7,0,"[30.84344416, 32.855693790000004, 35.503294505]","[12.219027782664226, 13.055433495347028, 14.020490197854315, 15.994143904859738]",30.46829969167216,"[30.71007222013085, 32.63123790044895, 35.1443427240727]","[16.296552287142134, 17.381768333942546, 18.75781566207691, 21.73566533169666]",25.586202593877033
337,ordinary,True,2.0574348177988266,0.04717796726753478,0.5308344121614437,31.751680936484966,3.112209194279714,217,43,7,0,"[30.8131747718733, 33.7506869827379, 36.307053295]","[11.946638933141118, 12.530586721693794, 12.962353254278522, 13.687686546016783]",11.597770437574255,"[30.8131747718733, 33.6163850333305, 36.09730783]","[15.157522696171796, 15.844982505154997, 16.401240776035845, 17.54661155991799]",8.222945597005763
338,ordinary,True,1.9790277625248123,0.08528197080955678,0.6694874089638878,31.916287605857747,3.0833589215150665,217,43,7,0,"[30.9825528, 33.67439453330155, 36.43617476]","[12.149629090988114, 13.171757370165484, 14.107835114947104, 15.956981976107961]",26.03972500544474,"[30.6963333255826, 33.67439453330155, 36.307053295]","[16.35702178392746, 17.76761730151644, 18.943688012064893, 22.01949743573902]",22.070646197208724
339,ordinary,True,2.1760696396990147,0.0877435492876142,0.45262240499724243,31.868693744027635,2.909146870358319,217,43,7,0,"[30.84344416, 32.885736178624754, 35.784493075]","[12.348429973932582, 13.114138367511195, 14.17595070381008, 16.138497459638863]",25.197240555016577,"[30.68221255328655, 32.885736178624754, 35.784493075]","[15.094630471667541, 16.07131682110764, 17.466096760004685, 20.812341060152235]",18.226239713728763
340,ordinary,True,1.928602633800433,0.05959610411529292,0.6484701322815875,31.845266276577767,2.909435008980067,217,43,7,0,"[30.6508682826179, 32.84223616, 35.109409779072706]","[11.468014369517713, 12.02740147366582, 12.45072371472382, 13.78886190572545]",17.320398349029215,"[30.8086540818733, 33.6163850333305, 35.818592644999995]","[15.382671573737685, 16.283164519854754, 17.067155990599545, 18.71873875310402]",13.75966467563919
341,ordinary,True,2.1483752857798,0.053977869851499646,0.5014413951531387,31.477601710847715,2.510500931414092,217,43,7,0,"[30.747092875, 32.854151861746146, 35.4267878412052]","[12.76755894471436, 13.340191964239139, 13.953684151665277, 15.213843807058678]",15.823695340182656,"[30.747092875, 32.73998174556015, 34.96257461]","[15.947580663122691, 16.667544426814946, 17.41784397563565, 18.98096976562622]",10.78720257628278
342,ordinary,True,2.1464051712385297,0.06658644552745181,0.4432152036212619,31.871223178709737,2.9872141609868117,217,43,7,0,"[30.98707349, 33.61878387388505, 35.818592644999995]","[12.027990511847952, 12.779109726702538, 13.414376151767604, 14.612705055555852]",20.673198202650724,"[30.802611685000002, 33.61878387388505, 35.818592644999995]","[14.635829523934786, 15.61052067495024, 16.403937054424134, 18.55712116532916]",14.879397971912027
343,ordinary,True,2.136995539768504,0.11696971779441172,0.49373984427936884,32.13337973111447,3.081234762181575,217,43,7,0,"[30.97970272281495, 33.43796273185215, 35.913889964999996]","[12.015123449741361, 13.231797117792103, 14.471737717651374, 17.39919723256494]",40.26622763966064,"[30.733223430159853, 32.99721444489545, 34.721552450000004]","[14.978611001535873, 16.40829556653517, 17.501055458540147, 21.620354365235325]",40.6344685274372
344,ordinary,True,2.1134203422480904,0.13077394278082602,0.535979936051068,31.546205376236625,2.888404085145954,217,43,7,0,"[30.84344416, 32.92347305, 35.43452652765335]","[12.352380666219771, 13.522118606777425, 14.843181913255572, 17.833421480343016]",50.69071419052522,"[30.71007222013085, 32.7659476898655, 34.5435630114828]","[15.66648842980463, 17.220752619823934, 18.634966191952042, 22.605620950861333]",48.741199630590515
345,ordinary,True,1.9688772284249543,0.06291916302988233,0.616923802928846,31.807884972901913,3.1811011175666466,217,43,7,0,"[31.03269094054825, 33.61878387388505, 36.270103745]","[11.714000131209266, 12.360860998727086, 12.962566232184876, 14.194623283479151]",18.362196675904265,"[30.90413263054825, 33.61878387388505, 36.270103745]","[15.414913722478934, 16.27840437631684, 17.031682229968165, 20.492976528345736]",14.064464212832515
346,ordinary,True,2.1150915993123336,0.01837472650534155,0.47985239285413234,31.688866002318345,3.3060269719283837,217,43,7,0,"[30.97970272281495, 33.65284250835015, 35.65718455]","[12.329882250743372, 12.520430312882068, 12.66869631733258, 13.01246416613153]",5.86698025146809,"[30.79587317513085, 33.65284250835015, 35.65718455]","[15.231495728050422, 15.480926827545153, 15.67056752701827, 16.509461139202944]",4.022391900611375
347,ordinary,True,1.896899034618457,0.14992218125721224,0.5891678525571085,31.74276015045526,2.685375031738607,217,43,7,0,"[30.84344416, 33.16120420798946, 35.661028654999996]","[10.144721268069148, 11.462115288326858, 13.241123660774644, 16.689626042530982]",42.78009175569572,"[30.79587317513085, 33.5666893024067, 35.661028654999996]","[13.221190452974223, 15.497280070118201, 17.589224245404065, 22.661554236367856]",33.9112264931085
