target,variant,seed,outer_fold,quality,low_threshold,high_threshold,negative_records,negative_women,pooled_fallback
T18,group_class_weighted,21560863,3,typ,0.8698035372390762,0.9162242714878074,209,97,False
T18,group_class_weighted,21560863,3,marg,0.9590819032837296,0.9590819032837296,61,47,False
T21,group_class_weighted,21560863,0,good,0.8748444149529442,0.8748444149529442,70,52,False
T21,group_class_weighted,21560863,0,typ,0.9917802820847414,0.9917802820847414,222,99,False
T21,group_class_weighted,21560863,0,marg,0.9997842901629236,0.9997842901629236,74,54,False
T21,group_class_weighted,21560863,1,good,0.8723609114445426,0.8723609114445426,70,49,False
T21,group_class_weighted,21560863,1,typ,0.9469774556035985,0.9512063744400001,220,100,False
T21,group_class_weighted,21560863,1,marg,0.9442643730927313,0.9442643730927313,73,58,False
T21,group_class_weighted,21560863,2,good,0.8344414584628961,0.9640663206752446,76,53,False
T21,group_class_weighted,21560863,2,typ,0.9802265311732732,0.9865359935809574,221,100,False
T21,group_class_weighted,21560863,2,marg,0.9765985249323847,0.9765985249323847,74,54,False
T21,group_class_weighted,21560863,3,good,0.8386281231940724,0.8580483915018797,69,46,False
T21,group_class_weighted,21560863,3,typ,0.891813664367034,0.9771162835999435,231,98,False
T21,group_class_weighted,21560863,3,marg,0.9564350789090968,0.9717852396561144,73,56,False
T13,unweighted,21660866,0,good,0.08167573571538841,0.08167573571538841,75,51,False
T13,unweighted,21660866,0,typ,0.10530556876711702,0.1112979445695603,219,97,False
T13,unweighted,21660866,0,marg,0.1398776716042856,0.17630502050388647,66,56,False
T13,unweighted,21660866,1,good,0.13685799701125181,0.13685799701125181,72,49,False
T13,unweighted,21660866,1,typ,0.15916097057486175,0.19732057192326186,221,99,False
T13,unweighted,21660866,1,marg,0.33029257967473125,0.33029257967473125,70,57,False
T13,unweighted,21660866,2,good,0.1534977693350524,0.1534977693350524,75,52,False
T13,unweighted,21660866,2,typ,0.19888687533661564,0.22032308172886642,214,96,False
T13,unweighted,21660866,2,marg,0.29295840896937086,0.29295840896937086,68,54,False
T13,unweighted,21660866,3,good,0.1008250014180964,0.1008250014180964,75,50,False
T13,unweighted,21660866,3,typ,0.17588876366577094,0.18278315670873102,220,97,False
T13,unweighted,21660866,3,marg,0.27630568211795126,0.27630568211795126,71,56,False
T18,unweighted,21660866,0,good,0.21044946303332762,0.21044946303332762,70,51,False
T18,unweighted,21660866,0,typ,0.20607984580171645,0.22351152716210756,212,98,False
T18,unweighted,21660866,0,marg,0.22874422136042247,0.22874422136042247,63,47,False
T18,unweighted,21660866,1,good,0.10178924289957608,0.10576248146801949,71,50,False
T18,unweighted,21660866,1,typ,0.16984064575479674,0.19961799503516167,217,100,False
T18,unweighted,21660866,1,marg,0.19162393328752872,0.2441552461122617,69,53,False
T18,unweighted,21660866,2,good,0.24529335556502693,0.24529335556502693,72,50,False
T18,unweighted,21660866,2,typ,0.23828591541057623,0.25548637934510726,212,102,False
T18,unweighted,21660866,2,marg,0.4664706823262493,0.4664706823262493,59,48,False
T18,unweighted,21660866,3,good,0.13668443985910436,0.13668443985910436,76,53,False
T18,unweighted,21660866,3,typ,0.19658858928383904,0.32982954279532994,212,98,False
T18,unweighted,21660866,3,marg,0.26395048286444495,0.26395048286444495,53,43,False
T21,unweighted,21660866,0,good,0.18420633204341758,0.3632009207637655,70,50,False
T21,unweighted,21660866,0,typ,0.1782521741000866,0.1782521741000866,218,101,False
T21,unweighted,21660866,0,marg,0.3181441430479103,0.3181441430479103,76,54,False
T21,unweighted,21660866,1,good,0.20960146671517368,0.3610710493828606,72,51,False
T21,unweighted,21660866,1,typ,0.06509321706623909,0.08142309693194358,221,101,False
T21,unweighted,21660866,1,marg,0.08815576871084312,0.0901833259428235,74,58,False
T21,unweighted,21660866,2,good,0.06749935406879604,0.06749935406879604,71,50,False
T21,unweighted,21660866,2,typ,0.03971101292886764,0.03971101292886764,219,95,False
T21,unweighted,21660866,2,marg,0.05075094456514229,0.05075094456514229,75,53,False
T21,unweighted,21660866,3,good,0.03272049478784069,0.03272049478784069,74,51,False
T21,unweighted,21660866,3,typ,0.0328024404848997,0.035347327736167236,223,94,False
T21,unweighted,21660866,3,marg,0.060576018304645395,0.060576018304645395,72,54,False
T13,group_class_weighted,21660866,0,good,0.7537579474501072,0.7537579474501072,75,51,False
T13,group_class_weighted,21660866,0,typ,0.9135636460812736,0.9135636460812736,219,97,False
T13,group_class_weighted,21660866,0,marg,0.8796579622907147,0.8796579622907147,66,56,False
T13,group_class_weighted,21660866,1,good,0.7442666764504712,0.777565927923993,72,49,False
T13,group_class_weighted,21660866,1,typ,0.8707787065991579,0.8923813834162874,221,99,False
T13,group_class_weighted,21660866,1,marg,0.9425699807490049,0.9425699807490049,70,57,False
T13,group_class_weighted,21660866,2,good,0.7615139792444627,0.7615139792444627,75,52,False
T13,group_class_weighted,21660866,2,typ,0.7814329892714734,0.8119873042661526,214,96,False
T13,group_class_weighted,21660866,2,marg,0.7756588244278766,0.8295017558583537,68,54,False
T13,group_class_weighted,21660866,3,good,0.7845413533101584,0.7845413533101584,75,50,False
T13,group_class_weighted,21660866,3,typ,0.8455544489470532,0.8917930328509107,220,97,False
T13,group_class_weighted,21660866,3,marg,0.8446092809396235,0.8858520587711598,71,56,False
T18,group_class_weighted,21660866,0,good,0.8482042209274251,0.8482042209274251,70,51,False
T18,group_class_weighted,21660866,0,typ,0.8444412089412001,0.8662109302327866,212,98,False
T18,group_class_weighted,21660866,0,marg,0.8822550572317969,0.8822550572317969,63,47,False
T18,group_class_weighted,21660866,1,good,0.6620811017460888,0.6625479636900002,71,50,False
T18,group_class_weighted,21660866,1,typ,0.7902909809761344,0.8106390423325236,217,100,False
T18,group_class_weighted,21660866,1,marg,0.865128683121883,0.865128683121883,69,53,False
T18,group_class_weighted,21660866,2,good,0.7294050370939509,0.7294050370939509,72,50,False
T18,group_class_weighted,21660866,2,typ,0.7150404419218223,0.7490117424006185,212,102,False
T18,group_class_weighted,21660866,2,marg,0.8670288121946669,0.8670288121946669,59,48,False
T18,group_class_weighted,21660866,3,good,0.7475583978864807,0.7475583978864807,76,53,False
T18,group_class_weighted,21660866,3,typ,0.8626020301724181,0.9434067105039303,212,98,False
T18,group_class_weighted,21660866,3,marg,0.8226589460163091,0.8226589460163091,53,43,False
T21,group_class_weighted,21660866,0,good,0.9201732774274456,0.9759968325527026,70,50,False
T21,group_class_weighted,21660866,0,typ,0.9702898311277751,0.9702898311277751,218,101,False
T21,group_class_weighted,21660866,0,marg,0.9986915216713722,0.9986915216713722,76,54,False
T21,group_class_weighted,21660866,1,good,0.9731699509176451,0.9731699509176451,72,51,False
T21,group_class_weighted,21660866,1,typ,0.951234663326809,0.9584467968836149,221,101,False
T21,group_class_weighted,21660866,1,marg,0.9702522497640388,0.9891712610460736,74,58,False
T21,group_class_weighted,21660866,2,good,0.968420268393051,0.968420268393051,71,50,False
T21,group_class_weighted,21660866,2,typ,0.7511544311815701,0.769696191973401,219,95,False
T21,group_class_weighted,21660866,2,marg,0.9346714854564887,0.9346714854564887,75,53,False
T21,group_class_weighted,21660866,3,good,0.794672565000517,0.794672565000517,74,51,False
T21,group_class_weighted,21660866,3,typ,0.8050151340642134,0.8232108878799572,223,94,False
T21,group_class_weighted,21660866,3,marg,0.9802722028666642,0.9802722028666642,72,54,False
T13,unweighted,21760869,0,good,0.10013476262765808,0.10013476262765808,74,50,False
T13,unweighted,21760869,0,typ,0.1952914349771783,0.1952914349771783,222,93,False
T13,unweighted,21760869,0,marg,0.12467670062920898,0.2498677699619412,63,50,False
T13,unweighted,21760869,1,good,0.20389191736963755,0.20389191736963755,74,51,False
T13,unweighted,21760869,1,typ,0.12755617851931506,0.1651179759108789,219,97,False
T13,unweighted,21760869,1,marg,0.3511860209050316,0.3511860209050316,66,53,False
T13,unweighted,21760869,2,good,0.06711733968301145,0.06711733968301145,77,54,False
T13,unweighted,21760869,2,typ,0.10288200654916084,0.12608599990769478,215,98,False
T13,unweighted,21760869,2,marg,0.13875779217770515,0.13995563585625703,66,52,False
T13,unweighted,21760869,3,good,0.17932064674749787,0.17932064674749787,75,50,False
T13,unweighted,21760869,3,typ,0.1982645898238395,0.1982645898238395,218,100,False
T13,unweighted,21760869,3,marg,0.22805490521101074,0.22805490521101074,68,53,False
T18,unweighted,21760869,0,good,0.13351777599863018,0.13351777599863018,74,52,False
T18,unweighted,21760869,0,typ,0.13654573210280832,0.1622601389988291,209,101,False
T18,unweighted,21760869,0,marg,0.22112124553579318,0.22112124553579318,59,46,False
T18,unweighted,21760869,1,good,0.18136930813423816,0.18136930813423816,69,48,False
T18,unweighted,21760869,1,typ,0.16667131251459713,0.24012236395487577,215,99,False
T18,unweighted,21760869,1,marg,0.18745777743458814,0.18745777743458814,61,48,False
T18,unweighted,21760869,2,good,0.17151967499691612,0.17151967499691612,65,48,False
T18,unweighted,21760869,2,typ,0.34364044050270315,0.40931511734300824,220,97,False
T18,unweighted,21760869,2,marg,0.530168797279003,0.530168797279003,62,51,False
T18,unweighted,21760869,3,good,0.1257760373295259,0.1257760373295259,75,53,False
T18,unweighted,21760869,3,typ,0.3167864737855482,0.3167864737855482,203,97,False
T18,unweighted,21760869,3,marg,0.2984477862646725,0.2984477862646725,65,48,False
T21,unweighted,21760869,0,good,0.16975733056159792,0.16975733056159792,74,50,False
T21,unweighted,21760869,0,typ,0.14367432742732505,0.1460786487532142,216,97,False
T21,unweighted,21760869,0,marg,0.28229593993890184,0.28229593993890184,74,53,False
T21,unweighted,21760869,1,good,0.09231058564503042,0.11054476667635536,73,46,False
T21,unweighted,21760869,1,typ,0.07857158798632317,0.15135130694480778,221,98,False
T21,unweighted,21760869,1,marg,0.29224905134148343,0.313058510398355,75,56,False
T21,unweighted,21760869,2,good,0.07362080123336935,0.12440422833254543,80,56,False
T21,unweighted,21760869,2,typ,0.10406028893066899,0.10406028893066899,216,100,False
T21,unweighted,21760869,2,marg,0.769773429180882,0.769773429180882,69,54,False
T21,unweighted,21760869,3,good,0.053423590523760646,0.07830262866539629,79,57,False
T21,unweighted,21760869,3,typ,0.2736273292258896,0.2736273292258896,216,100,False
T21,unweighted,21760869,3,marg,0.20999128331647574,0.20999128331647574,72,53,False
T13,group_class_weighted,21760869,0,good,0.8776370105974718,0.8776370105974718,74,50,False
T13,group_class_weighted,21760869,0,typ,0.9122480902552379,0.9145484830455352,222,93,False
T13,group_class_weighted,21760869,0,marg,0.9080202059011584,0.9426478837873955,63,50,False
T13,group_class_weighted,21760869,1,good,0.8557544156796252,0.8557544156796252,74,51,False
T13,group_class_weighted,21760869,1,typ,0.8443410180554144,0.8503784495543505,219,97,False
T13,group_class_weighted,21760869,1,marg,0.9606510708579697,0.9646209226119823,66,53,False
T13,group_class_weighted,21760869,2,good,0.7582330085063249,0.7582330085063249,77,54,False
T13,group_class_weighted,21760869,2,typ,0.8291387738189954,0.8395631846058749,215,98,False
T13,group_class_weighted,21760869,2,marg,0.8479894536745309,0.8479894536745309,66,52,False
T13,group_class_weighted,21760869,3,good,0.8722153728848671,0.8722153728848671,75,50,False
T13,group_class_weighted,21760869,3,typ,0.7909853859564229,0.872131319120555,218,100,False
T13,group_class_weighted,21760869,3,marg,0.9105951700114021,0.9264503046236037,68,53,False
T18,group_class_weighted,21760869,0,good,0.7076273136288609,0.7076273136288609,74,52,False
T18,group_class_weighted,21760869,0,typ,0.7264867807898892,0.8069027327186284,209,101,False
T18,group_class_weighted,21760869,0,marg,0.8978410190776992,0.8978410190776992,59,46,False
T18,group_class_weighted,21760869,1,good,0.8722411640420245,0.8722411640420245,69,48,False
T18,group_class_weighted,21760869,1,typ,0.8445685230101003,0.9274186436668398,215,99,False
T18,group_class_weighted,21760869,1,marg,0.7924574202836834,0.7924574202836834,61,48,False
T18,group_class_weighted,21760869,2,good,0.784207642778306,0.784207642778306,65,48,False
T18,group_class_weighted,21760869,2,typ,0.8818158573059193,0.9051064381721559,220,97,False
T18,group_class_weighted,21760869,2,marg,0.9508446786275255,0.9508446786275255,62,51,False
T18,group_class_weighted,21760869,3,good,0.636544064429085,0.636544064429085,75,53,False
T18,group_class_weighted,21760869,3,typ,0.8972254850715173,0.8972254850715173,203,97,False
T18,group_class_weighted,21760869,3,marg,0.8870013683592851,0.8870013683592851,65,48,False
T21,group_class_weighted,21760869,0,good,0.8910437176523639,0.8910437176523639,74,50,False
T21,group_class_weighted,21760869,0,typ,0.8882144058019568,0.9025965241853264,216,97,False
T21,group_class_weighted,21760869,0,marg,0.9828493985728439,0.9828493985728439,74,53,False
T21,group_class_weighted,21760869,1,good,0.8671348420025591,0.8671348420025591,73,46,False
T21,group_class_weighted,21760869,1,typ,0.8601799509006391,0.9583915962862701,221,98,False
T21,group_class_weighted,21760869,1,marg,0.983493673654419,0.9943701792258617,75,56,False
T21,group_class_weighted,21760869,2,good,0.8887813201771282,0.8887813201771282,80,56,False
T21,group_class_weighted,21760869,2,typ,0.9529079924618249,0.9531025181860059,216,100,False
T21,group_class_weighted,21760869,2,marg,0.9999256662753165,0.9999256662753165,69,54,False
T21,group_class_weighted,21760869,3,good,0.8805950025254552,0.8805950025254552,79,57,False
T21,group_class_weighted,21760869,3,typ,0.9544815763260776,0.956012514661973,216,100,False
T21,group_class_weighted,21760869,3,marg,0.9430854647203498,0.9511502862346901,72,53,False
T13,unweighted,21860872,0,good,0.18138820473033934,0.18138820473033934,79,51,False
T13,unweighted,21860872,0,typ,0.48309607830467705,0.48309607830467705,213,99,False
T13,unweighted,21860872,0,marg,0.15656945128662267,0.15796755701187362,71,56,False
T13,unweighted,21860872,1,good,0.46466436851784176,0.46466436851784176,72,49,False
T13,unweighted,21860872,1,typ,0.47866898299400007,0.47866898299400007,221,99,False
T13,unweighted,21860872,1,marg,0.2566525731362339,0.33256949595921503,77,61,False
T13,unweighted,21860872,2,good,0.13457701454814963,0.13457701454814963,76,53,False
T13,unweighted,21860872,2,typ,0.401554455141035,0.401554455141035,210,96,False
T13,unweighted,21860872,2,marg,0.1917277999480575,0.1917277999480575,70,55,False
T13,unweighted,21860872,3,good,0.9260369102637135,0.9260369102637135,74,50,False
T13,unweighted,21860872,3,typ,0.22794518720683304,0.3446113224849253,220,96,False
T13,unweighted,21860872,3,marg,0.2058315063281934,0.2326383272435715,68,54,False
T18,unweighted,21860872,0,good,0.15453493568736945,0.15453493568736945,70,49,False
T18,unweighted,21860872,0,typ,0.15020796099065384,0.18359232273610002,210,97,False
T18,unweighted,21860872,0,marg,0.24862833303754137,0.24862833303754137,66,49,False
T18,unweighted,21860872,1,good,0.28155193278763935,0.28155193278763935,72,49,False
T18,unweighted,21860872,1,typ,0.2396092638500965,0.31069684463316793,208,99,False
T18,unweighted,21860872,1,marg,0.322057427858672,0.322057427858672,68,54,False
T18,unweighted,21860872,2,good,0.14581151200628067,0.14581151200628067,74,48,False
T18,unweighted,21860872,2,typ,0.20432201389048255,0.20613987261553388,216,99,False
T18,unweighted,21860872,2,marg,0.3677913420212423,0.3677913420212423,59,46,False
T18,unweighted,21860872,3,good,0.20431458201327163,0.3003494326407149,72,55,False
T18,unweighted,21860872,3,typ,0.4121590686074357,0.45051957368980317,204,96,False
T18,unweighted,21860872,3,marg,0.35650770026137796,0.4493948594280859,68,54,False
T21,unweighted,21860872,0,good,0.14426311501876593,0.14426311501876593,76,53,False
T21,unweighted,21860872,0,typ,0.5691873557621383,0.5691873557621383,218,99,False
T21,unweighted,21860872,0,marg,0.03914339653004315,0.048538906361716566,70,54,False
T21,unweighted,21860872,1,good,0.08725324191509835,0.08725324191509835,73,50,False
T21,unweighted,21860872,1,typ,0.09869465962869887,0.10297857861686835,220,99,False
T21,unweighted,21860872,1,marg,0.089747925433461,0.089747925433461,74,56,False
T21,unweighted,21860872,2,good,0.31203290415698903,0.33450801487407733,67,47,False
T21,unweighted,21860872,2,typ,0.29497571172855963,0.589565677813796,226,99,False
T21,unweighted,21860872,2,marg,0.2924756373098064,0.4972167542518393,77,54,False
T21,unweighted,21860872,3,good,0.41045448325515993,0.41045448325515993,70,49,False
T21,unweighted,21860872,3,typ,0.3002034110170253,0.3002034110170253,222,96,False
T21,unweighted,21860872,3,marg,0.1699420256907675,0.1699420256907675,77,57,False
T13,group_class_weighted,21860872,0,good,0.8856389454601581,0.8856389454601581,79,51,False
T13,group_class_weighted,21860872,0,typ,0.9123733114491029,0.919181136515273,213,99,False
T13,group_class_weighted,21860872,0,marg,0.9266272436184952,0.9414919273086293,71,56,False
T13,group_class_weighted,21860872,1,good,0.9799893243074629,0.9799893243074629,72,49,False
T13,group_class_weighted,21860872,1,typ,0.9698236100923369,0.9698236100923369,221,99,False
T13,group_class_weighted,21860872,1,marg,0.9281168967319877,0.945023406738673,77,61,False
T13,group_class_weighted,21860872,2,good,0.8314058922947578,0.8314058922947578,76,53,False
T13,group_class_weighted,21860872,2,typ,0.9757569760803464,0.9757569760803464,210,96,False
T13,group_class_weighted,21860872,2,marg,0.8372338397981255,0.845629423539517,70,55,False
T13,group_class_weighted,21860872,3,good,0.8578891479110395,0.8578891479110395,74,50,False
T13,group_class_weighted,21860872,3,typ,0.9143489212507633,0.9249561081169664,220,96,False
T13,group_class_weighted,21860872,3,marg,0.8567635240106948,0.8894424570501799,68,54,False
T18,group_class_weighted,21860872,0,good,0.7689697036595065,0.7689697036595065,70,49,False
T18,group_class_weighted,21860872,0,typ,0.7234259093435272,0.75880201037433,210,97,False
T18,group_class_weighted,21860872,0,marg,0.7928348434672392,0.7928348434672392,66,49,False
T18,group_class_weighted,21860872,1,good,0.778816906759222,0.778816906759222,72,49,False
T18,group_class_weighted,21860872,1,typ,0.7080734804745186,0.7310140497815075,208,99,False
T18,group_class_weighted,21860872,1,marg,0.8184383366635634,0.8184383366635634,68,54,False
T18,group_class_weighted,21860872,2,good,0.6467812926637285,0.6467812926637285,74,48,False
T18,group_class_weighted,21860872,2,typ,0.7195153331182103,0.7330858262109785,216,99,False
T18,group_class_weighted,21860872,2,marg,0.8371786417181383,0.8371786417181383,59,46,False
T18,group_class_weighted,21860872,3,good,0.8392042697558921,0.8666201053315504,72,55,False
T18,group_class_weighted,21860872,3,typ,0.9281290617674433,0.9698860700989672,204,96,False
T18,group_class_weighted,21860872,3,marg,0.9352829093439063,0.9352829093439063,68,54,False
T21,group_class_weighted,21860872,0,good,0.938657794821923,0.938657794821923,76,53,False
T21,group_class_weighted,21860872,0,typ,0.9987259189947131,0.9988392439984098,218,99,False
T21,group_class_weighted,21860872,0,marg,0.8856203305129066,0.9833843906202482,70,54,False
T21,group_class_weighted,21860872,1,good,0.9765422828379418,0.9765422828379418,73,50,False
T21,group_class_weighted,21860872,1,typ,0.9426056118107674,0.9702944900503148,220,99,False
T21,group_class_weighted,21860872,1,marg,0.962521292235677,0.962521292235677,74,56,False
T21,group_class_weighted,21860872,2,good,0.962991454617209,0.966096823240987,67,47,False
T21,group_class_weighted,21860872,2,typ,0.9941768511043289,0.99916941898272,226,99,False
T21,group_class_weighted,21860872,2,marg,0.9991464592891032,0.9999423284669764,77,54,False
T21,group_class_weighted,21860872,3,good,0.986214084064669,0.986214084064669,70,49,False
T21,group_class_weighted,21860872,3,typ,0.9641673477667392,0.9641673477667392,222,96,False
T21,group_class_weighted,21860872,3,marg,0.9505629829932635,0.9505629829932635,77,57,False
T13,unweighted,21960875,0,good,0.8477159527666801,0.8477159527666801,74,50,False
T13,unweighted,21960875,0,typ,0.15860256903777675,0.16797321503386423,221,98,False
T13,unweighted,21960875,0,marg,0.2182817465412509,0.25648221855960124,69,53,False
T13,unweighted,21960875,1,good,0.08160034817450998,0.08160034817450998,71,49,False
T13,unweighted,21960875,1,typ,0.08966694907720921,0.1286421988053927,216,97,False
T13,unweighted,21960875,1,marg,0.1316151186033329,0.15219814676577853,69,56,False
T13,unweighted,21960875,2,good,0.14454465948100728,0.14454465948100728,74,53,False
T13,unweighted,21960875,2,typ,0.12061996749411397,0.12061996749411397,220,96,False
T13,unweighted,21960875,2,marg,0.16958371655334759,0.16958371655334759,65,52,False
T13,unweighted,21960875,3,good,0.04832539804715875,0.04832539804715875,75,53,False
T13,unweighted,21960875,3,typ,0.1404865214126514,0.20506733165853855,223,98,False
T13,unweighted,21960875,3,marg,0.3536371838920755,0.3536371838920755,64,52,False
T18,unweighted,21960875,0,good,0.19085728291715146,0.26394031888505537,75,53,False
T18,unweighted,21960875,0,typ,0.27446449385803445,0.28812222599523196,207,95,False
T18,unweighted,21960875,0,marg,0.35122975422391983,0.35122975422391983,69,54,False
T18,unweighted,21960875,1,good,0.19665197330104375,0.19665197330104375,68,50,False
T18,unweighted,21960875,1,typ,0.22543158691542192,0.23122609618697873,208,100,False
T18,unweighted,21960875,1,marg,0.2520991850302646,0.2740399163235356,68,52,False
T18,unweighted,21960875,2,good,0.18871230321759144,0.18871230321759144,74,49,False
T18,unweighted,21960875,2,typ,0.31188555804559054,0.31188555804559054,210,96,False
T18,unweighted,21960875,2,marg,0.33381500778608864,0.34761269669363776,65,51,False
T18,unweighted,21960875,3,good,0.2679718595869193,0.2679718595869193,68,48,False
T18,unweighted,21960875,3,typ,0.32343508691457445,0.35486724626898647,208,97,False
T18,unweighted,21960875,3,marg,0.39573199767278455,0.39573199767278455,66,50,False
T21,unweighted,21960875,0,good,0.1205922592096291,0.18196672067668868,69,45,False
T21,unweighted,21960875,0,typ,0.42114023333391365,0.42114023333391365,218,97,False
T21,unweighted,21960875,0,marg,0.26041947617885447,0.26041947617885447,81,60,False
T21,unweighted,21960875,1,good,0.04709783705453172,0.05292151243024894,73,50,False
T21,unweighted,21960875,1,typ,0.056577173371879175,0.07375308442229836,219,98,False
T21,unweighted,21960875,1,marg,0.15953405030563314,0.19574588323861736,70,52,False
T21,unweighted,21960875,2,good,0.32191471052287685,0.6899526283078418,78,56,False
T21,unweighted,21960875,2,typ,0.24391928859180287,0.24391928859180287,216,99,False
T21,unweighted,21960875,2,marg,0.914388015855241,0.914388015855241,73,58,False
T21,unweighted,21960875,3,good,0.1323746190332363,0.16340200805437638,76,54,False
T21,unweighted,21960875,3,typ,0.1379922436245638,0.1493783018967886,216,96,False
T21,unweighted,21960875,3,marg,0.2567878803545161,0.2567878803545161,84,60,False
T13,group_class_weighted,21960875,0,good,0.9552464652635347,0.9552464652635347,74,50,False
T13,group_class_weighted,21960875,0,typ,0.844979934636496,0.9055756637521887,221,98,False
T13,group_class_weighted,21960875,0,marg,0.9078386164695255,0.9380477891326315,69,53,False
T13,group_class_weighted,21960875,1,good,0.7065344949100335,0.7899521401881189,71,49,False
T13,group_class_weighted,21960875,1,typ,0.7864218450241212,0.7996381588685035,216,97,False
T13,group_class_weighted,21960875,1,marg,0.8169349680648974,0.8578037449875595,69,56,False
T13,group_class_weighted,21960875,2,good,0.7589601910963755,0.7589601910963755,74,53,False
T13,group_class_weighted,21960875,2,typ,0.873184830859236,0.9207127188022697,220,96,False
T13,group_class_weighted,21960875,2,marg,0.9603722582793063,0.9603722582793063,65,52,False
T13,group_class_weighted,21960875,3,good,0.601105196621094,0.6573717288879871,75,53,False
T13,group_class_weighted,21960875,3,typ,0.8674737163146345,0.9810758941815404,223,98,False
T13,group_class_weighted,21960875,3,marg,0.9479602366423784,0.9560000259397382,64,52,False
T18,group_class_weighted,21960875,0,good,0.7489176498206205,0.8258168869921262,75,53,False
T18,group_class_weighted,21960875,0,typ,0.8161761776612796,0.8617889912941555,207,95,False
T18,group_class_weighted,21960875,0,marg,0.8841461472682223,0.8841461472682223,69,54,False
T18,group_class_weighted,21960875,1,good,0.751773814502808,0.751773814502808,68,50,False
T18,group_class_weighted,21960875,1,typ,0.775378113985901,0.8067552519143573,208,100,False
T18,group_class_weighted,21960875,1,marg,0.8399017332336899,0.8399017332336899,68,52,False
T18,group_class_weighted,21960875,2,good,0.6919730517906285,0.6919730517906285,74,49,False
T18,group_class_weighted,21960875,2,typ,0.8045208023356119,0.8242264091635781,210,96,False
T18,group_class_weighted,21960875,2,marg,0.7979038141496471,0.8053985438682469,65,51,False
T18,group_class_weighted,21960875,3,good,0.807970723409464,0.807970723409464,68,48,False
T18,group_class_weighted,21960875,3,typ,0.8599420109172253,0.9020970392485071,208,97,False
T18,group_class_weighted,21960875,3,marg,0.9368274983792894,0.9368274983792894,66,50,False
T21,group_class_weighted,21960875,0,good,0.9756963712300291,0.9756963712300291,69,45,False
T21,group_class_weighted,21960875,0,typ,0.9920353157936301,0.9920353157936301,218,97,False
T21,group_class_weighted,21960875,0,marg,0.9807609134855405,0.9807609134855405,81,60,False
T21,group_class_weighted,21960875,1,good,0.9445710846083714,0.9445710846083714,73,50,False
T21,group_class_weighted,21960875,1,typ,0.9433940864558761,0.9792417574640019,219,98,False
T21,group_class_weighted,21960875,1,marg,0.9984462826225675,0.999288948784042,70,52,False
T21,group_class_weighted,21960875,2,good,0.9933512236799003,0.9970238336342633,78,56,False
T21,group_class_weighted,21960875,2,typ,0.9829133965071942,0.994137362340005,216,99,False
T21,group_class_weighted,21960875,2,marg,0.9999951829038618,0.9999951829038618,73,58,False
T21,group_class_weighted,21960875,3,good,0.7918546148092924,0.9291372257475222,76,54,False
T21,group_class_weighted,21960875,3,typ,0.8815309844179605,0.8892574700526332,216,96,False
T21,group_class_weighted,21960875,3,marg,0.9549793745513582,0.9549793745513582,84,60,False
T13,unweighted,22060878,0,good,0.07957566655169689,0.07957566655169689,74,50,False
T13,unweighted,22060878,0,typ,0.07928646110730418,0.11628295771223114,221,99,False
T13,unweighted,22060878,0,marg,0.10730995925528014,0.10730995925528014,69,54,False
T13,unweighted,22060878,1,good,0.0652177469169912,0.0652177469169912,75,52,False
T13,unweighted,22060878,1,typ,0.09180513235261258,0.10034394597362219,220,96,False
T13,unweighted,22060878,1,marg,0.12917594370130214,0.13905907822064204,64,53,False
T13,unweighted,22060878,2,good,0.5343118026220008,0.5343118026220008,75,49,False
T13,unweighted,22060878,2,typ,0.15227443419135658,0.23546615619785433,219,100,False
T13,unweighted,22060878,2,marg,0.15565713997614808,0.17810274758584643,70,57,False
T13,unweighted,22060878,3,good,0.8803437261115453,0.8803437261115453,78,53,False
T13,unweighted,22060878,3,typ,0.35338633394227525,0.35338633394227525,215,98,False
T13,unweighted,22060878,3,marg,0.29523224309488033,0.31115786528975103,73,58,False
T18,unweighted,22060878,0,good,0.47643921954636625,0.47643921954636625,69,51,False
T18,unweighted,22060878,0,typ,0.351075578894086,0.351075578894086,207,100,False
T18,unweighted,22060878,0,marg,0.34310876290747894,0.34310876290747894,71,55,False
T18,unweighted,22060878,1,good,0.2979350626420205,0.2979350626420205,74,50,False
T18,unweighted,22060878,1,typ,0.3318305907403196,0.3318305907403196,209,97,False
T18,unweighted,22060878,1,marg,0.3710233132220793,0.3710233132220793,62,50,False
T18,unweighted,22060878,2,good,0.23552796046286473,0.23552796046286473,71,47,False
T18,unweighted,22060878,2,typ,0.2890362484982629,0.2890362484982629,211,97,False
T18,unweighted,22060878,2,marg,0.2344818875053817,0.2344818875053817,65,53,False
T18,unweighted,22060878,3,good,0.15736292292550316,0.22508009158202463,75,50,False
T18,unweighted,22060878,3,typ,0.23229747070138163,0.4385113586159433,211,98,False
T18,unweighted,22060878,3,marg,0.2696817229847346,0.2696817229847346,62,47,False
T21,unweighted,22060878,0,good,0.11296841602492924,0.11296841602492924,74,55,False
T21,unweighted,22060878,0,typ,0.07724492865423871,0.1064991163216191,219,101,False
T21,unweighted,22060878,0,marg,0.16798636717151785,0.16798636717151785,70,53,False
T21,unweighted,22060878,1,good,0.11417895525238499,0.11417895525238499,70,50,False
T21,unweighted,22060878,1,typ,0.060362341327567126,0.060362341327567126,229,98,False
T21,unweighted,22060878,1,marg,0.0679864310086984,0.0679864310086984,68,55,False
