target,variant,seed,scope,mode,precision_w,recall_w,specificity_w,f1_w,accuracy_w,precision_raw,recall_raw,n,positive,predicted_positive,coverage_w,retest_rate_w,qc_fail_rate_w,negative_clear_rate_w,positive_call_rate_w,positive_precision_w,positive_recall_all_w,negative_npv_w,false_negative_clear_rate_w,followup_recall_w,followup_precision_w,negative_specific_clear_w,retest_records,negative_records,positive_call_records
T13,published_thresholds_on_raw_z,20560833,qc_pass,low,0.0772058823529411,0.0474683544303797,0.9787676795019286,0.0587905935050391,0.945172863666014,0.0714285714285714,0.0555555555555555,505.0,18.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20560833,qc_pass,high,0.1076923076923076,0.0474683544303797,0.9852811802124924,0.0658926890492626,0.9514514024787996,0.1,0.0555555555555555,505.0,18.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20560833,overall,three_way,,,,,,,,,,,0.8373393801965233,0.1626606198034769,0.1573318216175359,0.8248353309577803,0.0125040492387431,0.1088082901554404,0.0324324324324324,0.9610999109807824,0.7648648648648648,0.235135135135135,0.0563124152385649,0.827461256692026,104.0,491.0,10.0
T18,published_thresholds_on_raw_z,20560833,overall_qcfail_negative,low,0.0677769171185127,0.0361271676300578,0.9576947412823392,0.0471316994344196,0.8853903466148357,0.0666666666666666,0.0434782608695652,605.0,46.0,30.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20560833,overall_qcfail_negative,high,0.0814711359404096,0.0361271676300578,0.965322694038245,0.0500572082379862,0.8924198250728858,0.0769230769230769,0.0434782608695652,605.0,46.0,26.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20560833,qc_pass,low,0.0599725839616175,0.0369276218611521,0.951520828546685,0.0457098080188063,0.8808382257012387,0.0666666666666666,0.05,500.0,40.0,30.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20560833,qc_pass,high,0.0714577378521845,0.0369276218611521,0.9598098301549988,0.0486922648859209,0.8884866275277227,0.0769230769230769,0.05,500.0,40.0,26.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20560833,overall,three_way,,,,,,,,,,,0.8274754346182919,0.1725245653817082,0.1654950869236583,0.7926843753374366,0.0347910592808552,0.0814711359404096,0.0361271676300578,0.9170418400637512,0.8381502890173409,0.1618497109826589,0.0612515950936222,0.7888135076865392,109.0,470.0,26.0
T21,published_thresholds_on_raw_z,20560833,overall_qcfail_negative,low,0.0,0.0,0.98664343786295,0.0,0.9631519274376416,0.0,0.0,605.0,13.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20560833,overall_qcfail_negative,high,0.0,0.0,0.98664343786295,0.0,0.9631519274376416,0.0,0.0,605.0,13.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20560833,qc_pass,low,0.0,0.0,0.9837900874635568,0.0,0.9630136986301367,0.0,0.0,500.0,10.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20560833,qc_pass,high,0.0,0.0,0.9837900874635568,0.0,0.9630136986301367,0.0,0.0,500.0,10.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20560833,overall,three_way,,,,,,,,,,,0.8339380196523056,0.1660619803476946,0.1660619803476946,0.8208994708994712,0.0130385487528344,0.0,0.0,0.9785921458496386,0.738095238095238,0.2619047619047618,0.0348174720405148,0.8229190863337206,105.0,490.0,10.0
T13,published_thresholds_on_raw_z,20660836,overall_qcfail_negative,low,0.0762942779291553,0.0324324324324324,0.9828064243448856,0.0455161202926036,0.942938127632005,0.0714285714285714,0.0434782608695652,605.0,23.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20660836,overall_qcfail_negative,high,0.1088082901554404,0.0324324324324324,0.9883685545224006,0.0499702558001189,0.948266925817946,0.1,0.0434782608695652,605.0,23.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20660836,qc_pass,low,0.0955631399317405,0.065359477124183,0.9776099226063738,0.0776268367064042,0.9457436399217216,0.0714285714285714,0.0588235294117647,500.0,17.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20660836,qc_pass,high,0.1386138613861386,0.065359477124183,0.9852985906924868,0.0888324873096446,0.9531637312459228,0.1,0.0588235294117647,500.0,17.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20660836,overall,three_way,,,,,,,,,,,0.8298563869992444,0.1701436130007559,0.1648148148148148,0.8173523377605011,0.0125040492387431,0.1088082901554404,0.0324324324324324,0.962408349296519,0.7324324324324323,0.2675675675675675,0.0614543304759089,0.8210707241476473,109.0,486.0,10.0
T18,published_thresholds_on_raw_z,20660836,overall_qcfail_negative,low,0.0656414103525881,0.0361271676300578,0.9562183633295837,0.0466045272969374,0.8840298023971488,0.064516129032258,0.0434782608695652,605.0,46.0,31.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20660836,overall_qcfail_negative,high,0.0784050179211469,0.0361271676300578,0.9638463160854892,0.0494629734313171,0.8910592808551987,0.074074074074074,0.0434782608695652,605.0,46.0,27.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20660836,qc_pass,low,0.0585676037483266,0.0374812593703148,0.9503450954087304,0.0457098080188063,0.8808382257012388,0.064516129032258,0.05,503.0,40.0,31.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20660836,qc_pass,high,0.0685199686765857,0.0374812593703148,0.95800603696316,0.0484563200886058,0.8879158512720151,0.074074074074074,0.05,503.0,40.0,27.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20660836,overall,three_way,,,,,,,,,,,0.8311035525321242,0.168896447467876,0.1618669690098261,0.7949519490335819,0.0361516034985422,0.0784050179211469,0.0361271676300578,0.9179915920158108,0.8309248554913293,0.1690751445086705,0.0646936464888491,0.7918892950881141,106.0,472.0,27.0
T21,published_thresholds_on_raw_z,20660836,overall_qcfail_negative,low,0.0,0.0,0.98664343786295,0.0,0.9631519274376416,0.0,0.0,605.0,13.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20660836,overall_qcfail_negative,high,0.0,0.0,0.98664343786295,0.0,0.9631519274376416,0.0,0.0,605.0,13.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20660836,qc_pass,low,0.0,0.0,0.9834015195791936,0.0,0.9603881278538816,0.0,0.0,506.0,11.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20660836,qc_pass,high,0.0,0.0,0.9834015195791936,0.0,0.9603881278538816,0.0,0.0,506.0,11.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20660836,overall,three_way,,,,,,,,,,,0.8450491307634166,0.1549508692365835,0.1549508692365835,0.8320105820105821,0.0130385487528344,0.0,0.0,0.9761526232114468,0.8333333333333333,0.1666666666666666,0.0236220472440944,0.8319783197831978,99.0,496.0,10.0
T13,published_thresholds_on_raw_z,20760839,overall_qcfail_negative,low,0.0762942779291553,0.0324324324324324,0.9828064243448856,0.0455161202926036,0.942938127632005,0.0714285714285714,0.0434782608695652,605.0,23.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20760839,overall_qcfail_negative,high,0.1088082901554404,0.0324324324324324,0.9883685545224006,0.0499702558001189,0.948266925817946,0.1,0.0434782608695652,605.0,23.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20760839,qc_pass,low,0.100358422939068,0.0664451827242525,0.9788053299106616,0.0799543118218161,0.9474559686888452,0.0714285714285714,0.0588235294117647,502.0,17.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20760839,qc_pass,high,0.1386138613861386,0.0664451827242525,0.985307280495837,0.0898299647096567,0.9537345075016308,0.1,0.0588235294117647,502.0,17.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20760839,overall,three_way,,,,,,,,,,,0.8320105820105822,0.167989417989418,0.1626606198034769,0.8195065327718392,0.0125040492387431,0.1088082901554404,0.0324324324324324,0.962507164550791,0.7324324324324323,0.2675675675675675,0.0621877897759564,0.8233192448577065,107.0,488.0,10.0
T18,published_thresholds_on_raw_z,20760839,overall_qcfail_negative,low,0.0656414103525881,0.0361271676300578,0.9562183633295837,0.0466045272969374,0.8840298023971488,0.064516129032258,0.0434782608695652,605.0,46.0,31.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20760839,overall_qcfail_negative,high,0.0784050179211469,0.0361271676300578,0.9638463160854892,0.0494629734313171,0.8910592808551987,0.074074074074074,0.0434782608695652,605.0,46.0,27.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20760839,qc_pass,low,0.0572269457161543,0.0363901018922852,0.9489833837659922,0.0444896402694801,0.8774135681669922,0.064516129032258,0.05,503.0,40.0,31.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20760839,qc_pass,high,0.0675936655079181,0.0363901018922852,0.9572826529348266,0.0473100838064341,0.8850619699934763,0.074074074074074,0.05,503.0,40.0,27.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20760839,overall,three_way,,,,,,,,,,,0.832350718065004,0.1676492819349962,0.1606198034769463,0.7961991145664619,0.0361516034985422,0.0784050179211469,0.0361271676300578,0.9169808506021482,0.8424855491329479,0.157514450867052,0.0606389742502914,0.7922583895763031,106.0,472.0,27.0
T21,published_thresholds_on_raw_z,20760839,overall_qcfail_negative,low,0.0,0.0,0.98664343786295,0.0,0.9631519274376416,0.0,0.0,605.0,13.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20760839,overall_qcfail_negative,high,0.0,0.0,0.98664343786295,0.0,0.9631519274376416,0.0,0.0,605.0,13.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20760839,qc_pass,low,0.0,0.0,0.9839859731151372,0.0,0.9609589041095888,0.0,0.0,503.0,11.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20760839,qc_pass,high,0.0,0.0,0.9839859731151372,0.0,0.9609589041095888,0.0,0.0,503.0,11.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20760839,overall,three_way,,,,,,,,,,,0.8388133030990176,0.1611866969009826,0.1611866969009826,0.8257747543461831,0.0130385487528344,0.0,0.0,0.9759725400457666,0.8333333333333333,0.1666666666666666,0.0227765726681128,0.8255903987611305,102.0,493.0,10.0
T13,published_thresholds_on_raw_z,20860842,overall_qcfail_negative,low,0.0762942779291553,0.0324324324324324,0.9828064243448856,0.0455161202926036,0.942938127632005,0.0714285714285714,0.0434782608695652,605.0,23.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20860842,overall_qcfail_negative,high,0.1088082901554404,0.0324324324324324,0.9883685545224006,0.0499702558001189,0.948266925817946,0.1,0.0434782608695652,605.0,23.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20860842,qc_pass,low,0.0772058823529411,0.0482315112540192,0.978780244492163,0.0593723494486853,0.945743639921722,0.0714285714285714,0.0555555555555555,502.0,18.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20860842,qc_pass,high,0.1076923076923076,0.0482315112540192,0.985289890604129,0.0666243654822335,0.9520221787345076,0.1,0.0555555555555555,502.0,18.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20860842,overall,three_way,,,,,,,,,,,0.8311035525321242,0.168896447467876,0.1635676492819349,0.818599503293381,0.0125040492387431,0.1088082901554404,0.0324324324324324,0.9608035826171836,0.7648648648648648,0.235135135135135,0.0543766183517366,0.820952380952381,107.0,488.0,10.0
T18,published_thresholds_on_raw_z,20860842,overall_qcfail_negative,low,0.0674114021571648,0.0361271676300578,0.9574486782902134,0.0470430107526881,0.8851635892452213,0.0666666666666666,0.0434782608695652,605.0,46.0,30.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20860842,overall_qcfail_negative,high,0.0809435707678075,0.0361271676300578,0.9650766310461192,0.0499571795603768,0.8921930677032713,0.0769230769230769,0.0434782608695652,605.0,46.0,26.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20860842,qc_pass,low,0.0614466292134831,0.0363901018922853,0.9526994744386048,0.0457098080188063,0.8808382257012394,0.0666666666666666,0.05,498.0,40.0,30.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20860842,qc_pass,high,0.0724937862468931,0.0363901018922853,0.9603793951620038,0.0484563200886058,0.8879158512720156,0.0769230769230769,0.05,498.0,40.0,26.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20860842,overall,three_way,,,,,,,,,,,0.824414210128496,0.1755857898715041,0.1685563114134542,0.7893963934780264,0.0350178166504697,0.0809435707678075,0.0361271676300578,0.9162654228107132,0.8424855491329479,0.1575144508670519,0.0586802707136997,0.7848764998125235,111.0,468.0,26.0
T21,published_thresholds_on_raw_z,20860842,overall_qcfail_negative,low,0.0,0.0,0.9852497096399536,0.0,0.9617913832199544,0.0,0.0,605.0,13.0,11.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20860842,overall_qcfail_negative,high,0.0,0.0,0.9852497096399536,0.0,0.9617913832199544,0.0,0.0,605.0,13.0,11.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20860842,qc_pass,low,0.0,0.0,0.9810637054354178,0.0,0.95810502283105,0.0,0.0,500.0,11.0,11.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20860842,qc_pass,high,0.0,0.0,0.9810637054354178,0.0,0.95810502283105,0.0,0.0,500.0,11.0,11.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20860842,overall,three_way,,,,,,,,,,,0.8355739121045246,0.1644260878954756,0.1644260878954756,0.821174819134003,0.0143990929705215,0.0,0.0,0.9758379465870688,0.8333333333333333,0.1666666666666666,0.0221906889680574,0.8208782700071899,105.0,489.0,11.0
T13,published_thresholds_on_raw_z,20960845,overall_qcfail_negative,low,0.0762942779291553,0.0324324324324324,0.9828064243448856,0.0455161202926036,0.942938127632005,0.0714285714285714,0.0434782608695652,605.0,23.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20960845,overall_qcfail_negative,high,0.1088082901554404,0.0324324324324324,0.9883685545224006,0.0499702558001189,0.948266925817946,0.1,0.0434782608695652,605.0,23.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20960845,qc_pass,low,0.100358422939068,0.065359477124183,0.9787927946196222,0.079163132598247,0.9468851924331378,0.0714285714285714,0.0588235294117647,501.0,17.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20960845,qc_pass,high,0.1386138613861386,0.065359477124183,0.9852985906924872,0.0888324873096446,0.9531637312459232,0.1,0.0588235294117647,501.0,17.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,20960845,overall,three_way,,,,,,,,,,,0.8308767951625097,0.1691232048374905,0.1637944066515495,0.8183727459237663,0.0125040492387431,0.1088082901554404,0.0324324324324324,0.9624552213697148,0.7324324324324323,0.2675675675675675,0.0617995897862727,0.8221358129050437,108.0,487.0,10.0
T18,published_thresholds_on_raw_z,20960845,overall_qcfail_negative,low,0.0656414103525881,0.0361271676300578,0.9562183633295837,0.0466045272969374,0.8840298023971488,0.064516129032258,0.0434782608695652,605.0,46.0,31.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20960845,overall_qcfail_negative,high,0.0784050179211469,0.0361271676300578,0.9638463160854892,0.0494629734313171,0.8910592808551987,0.074074074074074,0.0434782608695652,605.0,46.0,27.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20960845,qc_pass,low,0.0565793727772389,0.0380517503805175,0.9485552088291817,0.0455018200728029,0.8802674494455319,0.064516129032258,0.0512820512820512,501.0,39.0,31.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20960845,qc_pass,high,0.0666920731707317,0.0380517503805175,0.9568237513442994,0.0484563200886058,0.887915851272016,0.074074074074074,0.0512820512820512,501.0,39.0,27.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,20960845,overall,three_way,,,,,,,,,,,0.8298563869992444,0.1701436130007559,0.163114134542706,0.7937047835007021,0.0361516034985422,0.0784050179211469,0.0361271676300578,0.9184341201278824,0.8251445086705202,0.1748554913294797,0.0665009159905783,0.791028074615673,108.0,470.0,27.0
T21,published_thresholds_on_raw_z,20960845,overall_qcfail_negative,low,0.0,0.0,0.9852497096399536,0.0,0.9617913832199544,0.0,0.0,605.0,13.0,11.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20960845,overall_qcfail_negative,high,0.0,0.0,0.9852497096399536,0.0,0.9617913832199544,0.0,0.0,605.0,13.0,11.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20960845,qc_pass,low,0.0,0.0,0.9811078717201168,0.0,0.9603881278538814,0.0,0.0,499.0,10.0,11.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20960845,qc_pass,high,0.0,0.0,0.9811078717201168,0.0,0.9603881278538814,0.0,0.0,499.0,10.0,11.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,20960845,overall,three_way,,,,,,,,,,,0.8325774754346185,0.1674225245653817,0.1674225245653817,0.8181783824640971,0.0143990929705215,0.0,0.0,0.9785209478497852,0.738095238095238,0.2619047619047618,0.034296404073997,0.8201316298877275,106.0,488.0,11.0
T13,published_thresholds_on_raw_z,21060848,overall_qcfail_negative,low,0.0,0.0,0.9838207945900254,0.0,0.9425494007126658,0.0,0.0,605.0,23.0,12.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,21060848,overall_qcfail_negative,high,0.0,0.0,0.98938292476754,0.0,0.9478781988986068,0.0,0.0,605.0,23.0,8.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,21060848,qc_pass,low,0.0,0.0,0.9781685154590511,0.0,0.9462328767123288,0.0,0.0,498.0,16.0,12.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,21060848,qc_pass,high,0.0,0.0,0.9858390370545196,0.0,0.9536529680365295,0.0,0.0,498.0,16.0,8.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,21060848,overall,three_way,,,,,,,,,,,0.8253698304718714,0.1746301695281287,0.1693013713421876,0.8151981427491632,0.0101716877227081,0.0,0.0,0.9623090117954052,0.7324324324324323,0.2675675675675675,0.0607379707265768,0.818822203437588,111.0,486.0,8.0
T18,published_thresholds_on_raw_z,21060848,overall_qcfail_negative,low,0.0677769171185127,0.0361271676300578,0.9576947412823392,0.0471316994344196,0.8853903466148357,0.0666666666666666,0.0434782608695652,605.0,46.0,30.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,21060848,overall_qcfail_negative,high,0.0814711359404096,0.0361271676300578,0.965322694038245,0.0500572082379862,0.8924198250728858,0.0769230769230769,0.0434782608695652,605.0,46.0,26.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,21060848,qc_pass,low,0.0599725839616175,0.0389408099688473,0.9517298419737446,0.0472207231516459,0.8848336594911939,0.0666666666666666,0.0526315789473684,499.0,38.0,30.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,21060848,qc_pass,high,0.0704508856682769,0.0389408099688473,0.9593671910745082,0.0501576382917741,0.89191128506197,0.0769230769230769,0.0526315789473684,499.0,38.0,26.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,21060848,overall,three_way,,,,,,,,,,,0.825321239606954,0.1746787603930461,0.1676492819349962,0.7905301803260988,0.0347910592808552,0.0814711359404096,0.0361271676300578,0.9209749900971166,0.796242774566474,0.2037572254335259,0.0763183669261302,0.7900438226471692,110.0,469.0,26.0
T21,published_thresholds_on_raw_z,21060848,overall_qcfail_negative,low,0.0,0.0,0.98664343786295,0.0,0.9631519274376416,0.0,0.0,605.0,13.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,21060848,overall_qcfail_negative,high,0.0,0.0,0.98664343786295,0.0,0.9631519274376416,0.0,0.0,605.0,13.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,21060848,qc_pass,low,0.0,0.0,0.982583284628872,0.0,0.9595890410958904,0.0,0.0,499.0,11.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,21060848,qc_pass,high,0.0,0.0,0.982583284628872,0.0,0.9595890410958904,0.0,0.0,499.0,11.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,21060848,overall,three_way,,,,,,,,,,,0.8338246409674984,0.1661753590325019,0.1661753590325019,0.8207860922146639,0.0130385487528344,0.0,0.0,0.9758265033612672,0.8333333333333333,0.1666666666666666,0.0221425558835934,0.8204800619434766,106.0,489.0,10.0
T13,published_thresholds_on_raw_z,21160851,overall_qcfail_negative,low,0.0762942779291553,0.0324324324324324,0.9828064243448856,0.0455161202926036,0.942938127632005,0.0714285714285714,0.0434782608695652,605.0,23.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,21160851,overall_qcfail_negative,high,0.1088082901554404,0.0324324324324324,0.9883685545224006,0.0499702558001189,0.948266925817946,0.1,0.0434782608695652,605.0,23.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,21160851,qc_pass,low,0.0979020979020979,0.0664451827242524,0.9782142434938276,0.079163132598247,0.9468851924331378,0.0714285714285714,0.0588235294117647,504.0,17.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,21160851,qc_pass,high,0.1386138613861386,0.0664451827242524,0.985307280495837,0.0898299647096567,0.9537345075016308,0.1,0.0588235294117647,504.0,17.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,21160851,overall,three_way,,,,,,,,,,,0.8357520786092216,0.1642479213907785,0.1589191232048375,0.8232480293704786,0.0125040492387431,0.1088082901554404,0.0324324324324324,0.9626775619417376,0.7324324324324323,0.2675675675675675,0.0635041847394465,0.8272245703014934,105.0,490.0,10.0
T18,published_thresholds_on_raw_z,21160851,overall_qcfail_negative,low,0.0656414103525881,0.0361271676300578,0.9562183633295837,0.0466045272969374,0.8840298023971488,0.064516129032258,0.0434782608695652,605.0,46.0,31.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,21160851,overall_qcfail_negative,high,0.0784050179211469,0.0361271676300578,0.9638463160854892,0.0494629734313171,0.8910592808551987,0.074074074074074,0.0434782608695652,605.0,46.0,27.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,21160851,qc_pass,low,0.0572269457161543,0.0377643504531722,0.949140881346364,0.0455018200728029,0.8802674494455309,0.064516129032258,0.0526315789473684,500.0,38.0,31.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,21160851,qc_pass,high,0.0675936655079181,0.0377643504531722,0.9574145291606392,0.0484563200886058,0.887915851272015,0.074074074074074,0.0526315789473684,500.0,38.0,27.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,21160851,overall,three_way,,,,,,,,,,,0.8272486772486775,0.1727513227513227,0.1657218442932729,0.791097073750135,0.0361516034985422,0.0784050179211469,0.0361271676300578,0.9210316187460332,0.796242774566474,0.2037572254335259,0.0765254697232057,0.7906589801274843,109.0,469.0,27.0
T21,published_thresholds_on_raw_z,21160851,overall_qcfail_negative,low,0.0,0.0,0.98664343786295,0.0,0.9631519274376416,0.0,0.0,605.0,13.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,21160851,overall_qcfail_negative,high,0.0,0.0,0.98664343786295,0.0,0.9631519274376416,0.0,0.0,605.0,13.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,21160851,qc_pass,low,0.0,0.0,0.9837521917007596,0.0,0.9607305936073056,0.0,0.0,500.0,11.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,21160851,qc_pass,high,0.0,0.0,0.9837521917007596,0.0,0.9607305936073056,0.0,0.0,500.0,11.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,21160851,overall,three_way,,,,,,,,,,,0.8333711262282694,0.1666288737717309,0.1666288737717309,0.8203325774754349,0.0130385487528344,0.0,0.0,0.9758131392241776,0.8333333333333333,0.1666666666666666,0.0220866638620109,0.8200154858691443,105.0,490.0,10.0
T13,published_thresholds_on_raw_z,21260854,overall_qcfail_negative,low,0.0762942779291553,0.0324324324324324,0.9828064243448856,0.0455161202926036,0.942938127632005,0.0714285714285714,0.0434782608695652,605.0,23.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,21260854,overall_qcfail_negative,high,0.1088082901554404,0.0324324324324324,0.9883685545224006,0.0499702558001189,0.948266925817946,0.1,0.0434782608695652,605.0,23.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,21260854,qc_pass,low,0.0955631399317405,0.065359477124183,0.977609922606374,0.0776268367064042,0.9457436399217218,0.0714285714285714,0.0588235294117647,503.0,17.0,14.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,21260854,qc_pass,high,0.1386138613861386,0.065359477124183,0.9852985906924868,0.0888324873096446,0.9531637312459228,0.1,0.0588235294117647,503.0,17.0,10.0,,,,,,,,,,,,,,,
T13,published_thresholds_on_raw_z,21260854,overall,three_way,,,,,,,,,,,0.8343915343915346,0.1656084656084656,0.1602796674225245,0.8218874851527915,0.0125040492387431,0.1088082901554404,0.0324324324324324,0.96261577875583,0.7324324324324323,0.2675675675675675,0.0630190966959684,0.8258044519582981,106.0,489.0,10.0
T18,published_thresholds_on_raw_z,21260854,overall_qcfail_negative,low,0.0656414103525881,0.0361271676300578,0.9562183633295837,0.0466045272969374,0.8840298023971488,0.064516129032258,0.0434782608695652,605.0,46.0,31.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,21260854,overall_qcfail_negative,high,0.0784050179211469,0.0361271676300578,0.9638463160854892,0.0494629734313171,0.8910592808551987,0.074074074074074,0.0434782608695652,605.0,46.0,27.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,21260854,qc_pass,low,0.0578895137280846,0.0366568914956011,0.9496339263608388,0.0448890598948313,0.8785551206784077,0.064516129032258,0.05,505.0,40.0,31.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,21260854,qc_pass,high,0.0685199686765857,0.0366568914956011,0.957928058571782,0.0477620087336244,0.8862035225048918,0.074074074074074,0.05,505.0,40.0,27.0,,,,,,,,,,,,,,,
T18,published_thresholds_on_raw_z,21260854,overall,three_way,,,,,,,,,,,0.8356386999244143,0.1643613000755858,0.1573318216175359,0.7994870964258721,0.0361516034985422,0.0784050179211469,0.0361271676300578,0.9173222763217428,0.8424855491329479,0.1575144508670519,0.0616333234605131,0.7958263029621298,104.0,474.0,27.0
T21,published_thresholds_on_raw_z,21260854,overall_qcfail_negative,low,0.0,0.0,0.98664343786295,0.0,0.9631519274376416,0.0,0.0,605.0,13.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,21260854,overall_qcfail_negative,high,0.0,0.0,0.98664343786295,0.0,0.9631519274376416,0.0,0.0,605.0,13.0,10.0,,,,,,,,,,,,,,,
T21,published_thresholds_on_raw_z,21260854,qc_pass,low,0.0,0.0,0.9834402332361516,0.0,0.9626712328767124,0.0,0.0,501.0,10.0,10.0,,,,,,,,,,,,,,,
