target,track,feature_set,model,n_features,roc_auc_w,pr_auc_w,precision_w,recall_w,specificity_w,npv_w,f1_w,balanced_accuracy_w,mcc_w,accuracy_w,brier_w,logloss_w,precision_raw,recall_raw,f1_raw,accuracy_raw,predicted_positive,n,positive,seed,mean_threshold,sd_threshold,mean_inner_f1
T13,record,longitudinal,lda,157,0.5950508175123569,0.13675321062604007,0.03617571059431533,0.22702702702702698,0.7351479289940823,0.9559864573714987,0.06240713224368512,0.4810874780105547,-0.017218197971688432,0.7138321995464854,0.04176168229451785,0.4779799213584964,0.0375,0.2608695652173913,0.06557377049180328,0.7173553719008264,160,605,23,20260824,0.26929704145785555,0.4261396504976926,0.23190429834428838
T13,record,longitudinal,lda,157,0.5877022457791703,0.17596753169026436,0.10923592648248771,0.3648648648648648,0.869721048182586,0.9690142967469719,0.16813450760608503,0.6172929565237254,0.1354857928435664,0.8485422740524783,0.04246334316373435,0.4803946436372337,0.1111111111111111,0.43478260869565216,0.17699115044247787,0.8462809917355372,90,605,23,20261821,0.24842790041249163,0.25904783866202424,0.2561569556968008
T13,record,longitudinal,extra_trees,157,0.8158408078408081,0.1516477194897304,0.22432804962095104,0.25135135135135134,0.9619442096365173,0.9670451069037015,0.23707210487982516,0.6066477804939343,0.2020372361198401,0.932134758665371,0.039788254728547114,0.15095431051529545,0.23333333333333334,0.30434782608695654,0.2641509433962264,0.9355371900826446,30,605,23,20260824,0.2621577691018104,0.07493345827071254,0.3724097346309152
T13,record,longitudinal,extra_trees,157,0.8523490438875057,0.21051869506006618,0.23787947439963744,0.4054054054054053,0.9431276415891797,0.9731360988033352,0.2998286693318103,0.6742665234972925,0.27119347464815724,0.9205701328150309,0.03719197010730431,0.1409668772039499,0.2619047619047619,0.4782608695652174,0.3384615384615385,0.9289256198347108,42,605,23,20261821,0.24354523550392385,0.08819225798956604,0.3593807248640366
T13,record,longitudinal,random_forest,157,0.7232439514747212,0.09500026645089467,0.08648468152600404,0.3999999999999999,0.8149957734573112,0.9687707240610114,0.14221978172832755,0.6074978867286556,0.10899393864742168,0.7975866537091029,0.061763084128678966,0.23930769447597916,0.09322033898305085,0.4782608695652174,0.15602836879432624,0.8033057851239669,118,605,23,20260824,0.2658142493167608,0.1667098168114025,0.26437779942605716
T13,record,longitudinal,random_forest,157,0.8313784164553397,0.1606444767748941,0.17461600646725947,0.3891891891891891,0.9194477317554236,0.9717335112148752,0.24107142857142852,0.6543184604723064,0.2125296791489219,0.8972033257747547,0.058139528489346774,0.1986216966966731,0.14,0.30434782608695654,0.1917808219178082,0.9024793388429752,50,605,23,20261821,0.43994368049501803,0.1764501076691179,0.23475762846406045
T13,record,longitudinal,histgb,157,0.8151742020972794,0.20528485177434297,0.11656508489333928,0.41351351351351345,0.8627726120033805,0.9710952960876844,0.18186449312277145,0.638143062758447,0.15562566312334827,0.8439261418853257,0.044374025920215665,0.1733401867368157,0.12359550561797752,0.4782608695652174,0.19642857142857142,0.8512396694214877,89,605,23,20260824,0.1430034776103656,0.18272193232413744,0.2580909094617121
T13,record,longitudinal,histgb,157,0.8252502798656648,0.17470371134204601,0.19289837708310661,0.6837837837837836,0.8747252747252741,0.9844175117487014,0.30090901367768264,0.779254529254529,0.3146943439754683,0.8667152575315842,0.04645318771372103,0.17091215120199466,0.1744186046511628,0.6521739130434783,0.27522935779816515,0.8694214876033057,86,605,23,20261821,0.06537615400662292,0.035213057424594615,0.23223780311922212
T13,record,longitudinal,lightgbm,157,0.7854493157570084,0.12443789951216054,0.08619077306733165,0.21351351351351347,0.9008791208791204,0.963180536476032,0.12280701754385961,0.5571963171963169,0.07515127518598452,0.8720440557175254,0.05416969391106105,0.1955936159681863,0.09836065573770492,0.2608695652173913,0.14285714285714285,0.8809917355371901,61,605,23,20260824,0.284708962558352,0.27627105480749176,0.30665863766407503
T13,record,longitudinal,lightgbm,157,0.8321795252564486,0.16477041049589206,0.11304491413474257,0.4405405405405405,0.8486503240349386,0.9719439783141859,0.17992115637319336,0.6445954322877396,0.1567737582844066,0.831530072346399,0.04860883359733349,0.1732983204761562,0.12,0.5217391304347826,0.1951219512195122,0.8363636363636363,100,605,23,20261821,0.15111624343856736,0.14839892178952488,0.24680330317104326
T13,record,longitudinal,xgboost,157,0.7772452993991461,0.1124717621229348,0.10863794159689603,0.20540540540540533,0.9262045646661027,0.9637950143377372,0.14211299585948975,0.565804985035754,0.09763656672961998,0.8959669582118563,0.05538907938935839,0.1994400554377196,0.13636363636363635,0.2608695652173913,0.1791044776119403,0.9090909090909091,44,605,23,20260824,0.34801678361971516,0.17054724604160992,0.30073823144995804
T13,record,longitudinal,xgboost,157,0.8436789655251196,0.18651023235413391,0.20134141622597715,0.6027027027027025,0.8953169907016055,0.9809398558912329,0.3018466595765253,0.7490098467021541,0.3012966366442879,0.883041788143829,0.04721604277282159,0.16982335954689104,0.18309859154929578,0.5652173913043478,0.2765957446808511,0.8876033057851239,71,605,23,20261821,0.21613615588708357,0.10509968712999329,0.2880285243319055
T13,record,longitudinal,rbf_svm,157,0.8577955876417416,0.19292243521058752,0.1381114068092138,0.5810810810810809,0.8412172442941668,0.9786597958421019,0.2231778749907321,0.7111491626876238,0.2220636920608681,0.8303045027534824,0.08008620718686722,0.31567268860757597,0.1391304347826087,0.6956521739130435,0.2318840579710145,0.824793388429752,115,605,23,20260824,0.3301381457930322,0.047169111979805764,0.28181935095768434
T13,record,longitudinal,rbf_svm,157,0.8514104772566313,0.18743965094732776,0.13672857998801696,0.4405405405405404,0.8782079459002529,0.9728626275868526,0.20868770004572493,0.6593742432203966,0.18690112771652234,0.8598477486232591,0.08299059566934971,0.322599836387713,0.13953488372093023,0.5217391304347826,0.22018348623853212,0.859504132231405,86,605,23,20261821,0.3590655292278546,0.03910659371748365,0.2813379515127726
T13,record,z_only,elastic,9,0.2670655913732857,0.027934015869498157,0.03558370969949383,0.7027027027027025,0.16606931530008515,0.9273104880581515,0.06773731321063739,0.43438600900139396,-0.06978050980504422,0.18858114674441206,0.24577281142142074,0.6882967167170603,0.03777335984095427,0.8260869565217391,0.07224334600760456,0.1933884297520661,503,605,23,20260824,0.18801503817263976,0.23198477126959,0.0901072833702186
T13,record,z_only,elastic,9,0.32843363566440664,0.030520307104208815,0.03538018709522678,0.7972972972972971,0.048165680473373,0.8443983402489627,0.06775378961874158,0.4227314888853351,-0.13630358906592935,0.07959183673469389,0.25318436876065276,0.7066445919208445,0.036585365853658534,0.9130434782608695,0.07035175879396985,0.08264462809917356,574,605,23,20261821,0.1610773735415506,0.16230162392406686,0.08400146978256211
T13,woman,woman_compact,elastic,187,0.6670973298880276,0.36623718544818984,0.28125,0.5,0.8217054263565892,0.9217391304347826,0.36,0.6608527131782946,0.25554393898559796,0.782312925170068,0.11487654565083778,0.44957861292437484,0.28125,0.5,0.36,0.782312925170068,32,147,18,20260824,0.3965421660304088,0.21422002241852134,0.3577671518633618
T13,woman,woman_compact,elastic,187,0.631782945736434,0.31613905798385644,0.3076923076923077,0.2222222222222222,0.9302325581395349,0.8955223880597015,0.25806451612903225,0.5762273901808785,0.17601435113976888,0.8435374149659864,0.13196593695309866,0.46957943730496243,0.3076923076923077,0.2222222222222222,0.25806451612903225,0.8435374149659864,13,147,18,20261821,0.6350660318327997,0.2007624883127785,0.460322094264092
T13,woman,woman_compact,lda,187,0.7332041343669251,0.41690256896646494,0.2,0.5555555555555556,0.689922480620155,0.9175257731958762,0.29411764705882354,0.6227390180878554,0.16985286575196687,0.673469387755102,0.10027198436728617,0.8050564000716076,0.2,0.5555555555555556,0.29411764705882354,0.673469387755102,50,147,18,20260824,0.16032619598016307,0.18250904012812239,0.36332469495734804
T13,woman,woman_compact,lda,187,0.7200689061154177,0.45421717602602785,0.16666666666666666,0.2222222222222222,0.8449612403100775,0.8861788617886179,0.19047619047619047,0.5335917312661498,0.05958477641961233,0.7687074829931972,0.10080801448204721,0.8626006770728469,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.7687074829931972,24,147,18,20261821,0.434427152231635,0.44096487113790284,0.41181840701648625
T13,woman,woman_compact,extra_trees,187,0.6998277347114557,0.3388822733173401,0.20754716981132076,0.6111111111111112,0.6744186046511628,0.925531914893617,0.30985915492957744,0.6427648578811369,0.19493084217153644,0.6666666666666666,0.09896396840046698,0.3424069833786852,0.20754716981132076,0.6111111111111112,0.30985915492957744,0.6666666666666666,53,147,18,20260824,0.19391452438968332,0.07250621039717019,0.3395599871587723
T13,woman,woman_compact,extra_trees,187,0.6670973298880276,0.3143407516699128,0.18181818181818182,0.4444444444444444,0.7209302325581395,0.9029126213592233,0.25806451612903225,0.582687338501292,0.11837368460782526,0.6870748299319728,0.10274162204879755,0.35650250471832556,0.18181818181818182,0.4444444444444444,0.25806451612903225,0.6870748299319728,44,147,18,20261821,0.21628276258814771,0.07610479882363859,0.38203322542319224
T13,woman,woman_compact,lightgbm,187,0.6421188630490956,0.24808398977291846,0.17647058823529413,0.5,0.6744186046511628,0.90625,0.2608695652173913,0.5872093023255813,0.1201166498697137,0.6530612244897959,0.1093018157334054,0.3712014472592508,0.17647058823529413,0.5,0.2608695652173913,0.6530612244897959,51,147,18,20260824,0.18658736294976325,0.10742042327099095,0.28629009785081233
T13,woman,woman_compact,lightgbm,187,0.6365202411714039,0.1840696003527686,0.18181818181818182,0.3333333333333333,0.7906976744186046,0.8947368421052632,0.23529411764705882,0.562015503875969,0.09744330026070855,0.7346938775510204,0.12365981834700963,0.40047768062473305,0.18181818181818182,0.3333333333333333,0.23529411764705882,0.7346938775510204,33,147,18,20261821,0.2966108477167104,0.09087121946548887,0.35238210930630764
T13,woman,woman_compact,xgboost,187,0.6434108527131782,0.16977801974788675,0.18461538461538463,0.6666666666666666,0.5891472868217055,0.926829268292683,0.2891566265060241,0.627906976744186,0.16884637175714545,0.5986394557823129,0.1286462388302482,0.4120976055174951,0.18461538461538463,0.6666666666666666,0.2891566265060241,0.5986394557823129,65,147,18,20260824,0.21387047548683322,0.058788520638702636,0.25829001290614506
T13,woman,woman_compact,xgboost,187,0.5486649440137812,0.14284741134060408,0.1320754716981132,0.3888888888888889,0.6434108527131783,0.8829787234042553,0.19718309859154928,0.5161498708010336,0.02205100024564892,0.6122448979591837,0.14469205703817556,0.45802877519308105,0.1320754716981132,0.3888888888888889,0.19718309859154928,0.6122448979591837,53,147,18,20261821,0.27688798835488404,0.05633723055636151,0.3158013482633543
T18,record,engineered,elastic,64,0.8181615145830763,0.44451391213427743,0.47645917827543643,0.5578034682080926,0.947817069741282,0.9617970714655154,0.5139324774132192,0.7528102689746873,0.4707349155880568,0.9172173631357307,0.1325159563264932,0.43083069086418624,0.45098039215686275,0.5,0.4742268041237113,0.915702479338843,51,605,46,20260824,0.7391828231577617,0.04065253874506847,0.5081295842844844
T18,record,engineered,elastic,64,0.8236958322767461,0.474734430325034,0.37543097944068476,0.6069364161849713,0.914036136107986,0.9646812220593961,0.46390532544378726,0.7604862761464786,0.4209383822859026,0.8899416909620992,0.12297468874344088,0.3993197692702537,0.3466666666666667,0.5652173913043478,0.4297520661157025,0.8859504132231405,75,605,46,20261821,0.6115089362403986,0.08951862348108057,0.40658966216442105
T18,record,engineered,lda,64,0.8127527682594591,0.4257213155325274,0.2808073210480134,0.4624277456647399,0.8991669010123728,0.951565202834663,0.34942672178457246,0.6807973233385564,0.28987007550077515,0.8649011985746681,0.06108822013088576,0.2550950770416342,0.28205128205128205,0.4782608695652174,0.3548387096774194,0.8677685950413223,78,605,46,20260824,0.20266440971278385,0.11265849193982416,0.4278819861787244
T18,record,engineered,lda,64,0.8078428531874269,0.39373390126648006,0.46103183315038404,0.3468208092485549,0.9654808773903261,0.945538419168273,0.3958529688972667,0.6561508433194404,0.35633211409626264,0.9169420149011988,0.06172430406922818,0.25940964136985384,0.4722222222222222,0.3695652173913043,0.4146341463414634,0.9206611570247933,36,605,46,20261821,0.2637920990667035,0.10757159570820844,0.4020623644181989
T18,record,engineered,extra_trees,64,0.799911537882187,0.39667547893746136,0.3722846441947565,0.3078034682080925,0.9558141169853767,0.9419243093444182,0.3369872301955023,0.6318087925967346,0.2878037622724291,0.904972465176547,0.0637060111262011,0.2380490278767128,0.36585365853658536,0.32608695652173914,0.3448275862068966,0.9057851239669421,41,605,46,20260824,0.3660044421053417,0.08146176334678867,0.3977309212331405
T18,record,engineered,extra_trees,64,0.7928646998288874,0.4002593152346798,0.18260869565217436,0.5809248554913297,0.7786136107986495,0.9561838981221668,0.27787103781969047,0.6797692331449896,0.22338593576596213,0.7631033365727243,0.06322824642345967,0.23605451681661707,0.18791946308724833,0.6086956521739131,0.28717948717948716,0.7702479338842976,149,605,46,20261821,0.17183556997007565,0.03553564942571372,0.32041929971321237
T18,record,engineered,random_forest,64,0.7937105286649504,0.3715490601655977,0.18849295395386448,0.43352601156069365,0.8410960348706406,0.9457696792426724,0.2627463246793873,0.6373110232156671,0.1920194758030874,0.809118885649498,0.10040372887629043,0.3296373574084823,0.19626168224299065,0.45652173913043476,0.27450980392156865,0.8165289256198347,107,605,46,20260824,0.48288430311455394,0.16169127274853423,0.377063992434269
T18,record,engineered,random_forest,64,0.7793988975050448,0.37492702520307125,0.1607008616203093,0.5736994219653181,0.7449029808773898,0.9535401714401419,0.2510728644351093,0.659301201421354,0.1907812035717696,0.7314706835115,0.10456392949700605,0.33638004249601533,0.1686746987951807,0.6086956521739131,0.2641509433962264,0.7421487603305785,166,605,46,20261821,0.3293351481748647,0.10403565372989655,0.30954543022844666
T18,record,engineered,histgb,64,0.7673498707576658,0.3639636250334865,0.2578268876611421,0.4335260115606937,0.8937535151856011,0.9488011941412442,0.32335052736931275,0.6636397633731473,0.2600483432455968,0.8576449627470039,0.07564413937063105,0.2720717362896401,0.27631578947368424,0.45652173913043476,0.3442622950819672,0.8677685950413223,76,605,46,20260824,0.3272953150793437,0.09800346435149238,0.40321713810883886
T18,record,engineered,histgb,64,0.7460095531772407,0.37831777045160464,0.21686068343973006,0.47687861271676313,0.8533816085489307,0.9503993109927965,0.2981414558595771,0.6651301106328469,0.23503047200349386,0.8238419177194689,0.07497813290538628,0.2736022177657329,0.2169811320754717,0.5,0.3026315789473684,0.824793388429752,106,605,46,20261821,0.27720924331313446,0.16180212751617812,0.31777232624604346
T18,record,engineered,lightgbm,64,0.7608516708848898,0.32445879798872196,0.2629249865083652,0.5028901734104048,0.8799739876265461,0.954111481657932,0.34531150329576904,0.6914320805184754,0.2882628753393542,0.8503887269193394,0.08894422953741297,0.3011328891722573,0.2413793103448276,0.45652173913043476,0.3157894736842105,0.8495867768595041,87,605,46,20260824,0.4142106765137581,0.107324057287645,0.4208684290893768
T18,record,engineered,lightgbm,64,0.7250275779517811,0.32898418118214834,0.25864228456913857,0.42630057803468213,0.895968082114735,0.9483034451968149,0.3219519800436548,0.6611343300747086,0.2582481811268315,0.8591188856494979,0.09074583177275523,0.30880983389026967,0.2692307692307692,0.45652173913043476,0.3387096774193548,0.8644628099173554,78,605,46,20261821,0.45590871056562515,0.12153809815421439,0.3400558318732532
T18,record,engineered,xgboost,64,0.7769753412777884,0.3488255458601764,0.2194586686174107,0.43352601156069365,0.8687253937007868,0.9474037300415936,0.29140359397765936,0.6511257026307402,0.2245760327372119,0.8345804988662133,0.08742877939473524,0.2938374516211749,0.23076923076923078,0.45652173913043476,0.30656934306569344,0.8429752066115702,91,605,46,20260824,0.4028921417460954,0.10465176268144633,0.4031164422657667
T18,record,engineered,xgboost,64,0.7498826324229345,0.3226334729973398,0.294813063395892,0.41184971098265905,0.9161276715410569,0.9481745584195875,0.3436396520540868,0.6639886912618579,0.2823020442517269,0.876563006154843,0.08877740148492094,0.3015027623259963,0.30303030303030304,0.43478260869565216,0.35714285714285715,0.8809917355371901,66,605,46,20261821,0.47996790906614506,0.04156940319102181,0.3557782597044064
T18,record,engineered,rbf_svm,64,0.7683541369332089,0.3109232424964319,0.24572142410993147,0.40606936416184974,0.8938765466816642,0.9464594770633662,0.3061716865125692,0.6499729554217569,0.24009138978553876,0.8556041464204731,0.1312440513446647,0.43167193650847707,0.25,0.41304347826086957,0.3114754098360656,0.8611570247933884,76,605,46,20260824,0.5141322171754409,0.057043419149891035,0.3401565813532129
T18,record,engineered,rbf_svm,64,0.7546995881069424,0.28396723969882975,0.26601046598554723,0.4407514450867052,0.8964602080989871,0.9495662210969205,0.33177933177933194,0.6686058265928462,0.2696200494016964,0.8607061872367997,0.1298342805050829,0.4295254715027172,0.2727272727272727,0.45652173913043476,0.34146341463414637,0.8661157024793389,77,605,46,20261821,0.4871351443096967,0.0470318192768228,0.30706048474276293
T18,record,longitudinal,elastic,157,0.7856428221264613,0.3506563730117647,0.38883066327294513,0.5361271676300579,0.9282550618672663,0.9591907157516206,0.45075067256790774,0.732191114748662,0.4020136115906524,0.897489471979268,0.1203198266749162,0.44952901776387805,0.36065573770491804,0.4782608695652174,0.411214953271028,0.8958677685950414,61,605,46,20260824,0.7291444307752526,0.06636122702993409,0.4668705434115898
T18,record,longitudinal,elastic,157,0.8022705982425973,0.4441385338704762,0.40832395950506195,0.5245664739884394,0.9352854330708659,0.9585172109443951,0.45920303605313106,0.7299259535296526,0.4107220615197699,0.9030612244897961,0.1188593589051157,0.40027285652816313,0.38596491228070173,0.4782608695652174,0.42718446601941745,0.9024793388429752,57,605,46,20261821,0.7321228739921131,0.058128970650445755,0.4073081523116227
T18,record,longitudinal,lda,157,0.767648212822747,0.28809548986757466,0.40848026868178,0.4017341040462428,0.9504710348706408,0.9491364785172701,0.4050791007493756,0.6761025694584417,0.3549006285233172,0.9074182053773892,0.07501184837813933,0.45499556049261203,0.4222222222222222,0.41304347826086957,0.4175824175824176,0.912396694214876,45,605,46,20260824,0.20856794720299318,0.06604630727319438,0.4276321404370259
T18,record,longitudinal,lda,157,0.8033973540744185,0.3871390894538142,0.4368692070030895,0.43786127167630057,0.9519474128233968,0.9521314933638039,0.43736467677080104,0.6949043422498486,0.3894044828702916,0.9116132167152577,0.06633700617611156,0.3138928168961372,0.4,0.391304347826087,0.3956043956043956,0.9090909090909091,45,605,46,20261821,0.2793633298342046,0.06880537291130369,0.41230907108758635
T18,record,longitudinal,extra_trees,157,0.7864437375241395,0.3850730761921772,0.2888117953165658,0.48121387283237005,0.8991141732283457,0.9531759488717878,0.3609756097560978,0.6901640230303578,0.30337225634160475,0.866326530612245,0.06265671783566372,0.23414042510882238,0.2948717948717949,0.5,0.3709677419354839,0.8710743801652893,78,605,46,20260824,0.23626892805888078,0.05118085521590746,0.3766388795003855
T18,record,longitudinal,extra_trees,157,0.7559648686661644,0.37066008546533324,0.4066459478842936,0.3511560693641619,0.9563765466816646,0.9453932623312539,0.37686939182452645,0.6537663080229132,0.32903425242411144,0.9088921282798834,0.0641078676842753,0.2430006173316902,0.425,0.3695652173913043,0.3953488372093023,0.9140495867768595,40,605,46,20261821,0.31742183016274583,0.045159591109149064,0.34296477627969874
T18,record,longitudinal,random_forest,157,0.789117793056757,0.32773749301638444,0.20136906576504215,0.5000000000000001,0.8311714941882258,0.9512796958501241,0.2871085646547471,0.6655857470941129,0.22483976176396558,0.8051884245761798,0.09571261025151616,0.31556146025774917,0.20512820512820512,0.5217391304347826,0.294478527607362,0.8099173553719008,117,605,46,20260824,0.38373858089235313,0.05920810305309811,0.3358451044476964
T18,record,longitudinal,random_forest,157,0.7829945886460726,0.27331566381091177,0.2155081343756606,0.4913294797687862,0.8477280183727027,0.9513968794587376,0.29960346600088156,0.6695287490707444,0.23788736077808215,0.8197656840513984,0.10341041901943811,0.33137495104378667,0.20192307692307693,0.45652173913043476,0.28,0.8214876033057851,104,605,46,20261821,0.44165504892935614,0.08110311379644439,0.33501173094804126
T18,record,longitudinal,histgb,157,0.7470491574662277,0.39087461858277023,0.24773139745916542,0.39450867052023125,0.898006889763779,0.9457113241772477,0.30434782608695676,0.6462577801420051,0.23787603095381207,0.8585034013605443,0.06616092211269957,0.2569965171298477,0.2602739726027397,0.41304347826086957,0.31932773109243695,0.8661157024793389,73,605,46,20260824,0.29253976413426735,0.20221106882924653,0.368547982817004
T18,record,longitudinal,histgb,157,0.7704658728307447,0.3389000920184177,0.2695417789757415,0.4335260115606937,0.8999753937007867,0.9491371480472295,0.3324099722991692,0.6667507026307402,0.2700550489497167,0.8633786848072564,0.07250946946199338,0.26555257589739684,0.28,0.45652173913043476,0.34710743801652894,0.8694214876033057,75,605,46,20261821,0.25884043760765585,0.08135502096405703,0.38662893470736687
T18,record,longitudinal,lightgbm,157,0.7424154536905796,0.31450838742159637,0.3082191780821919,0.4552023121387284,0.9130167322834639,0.9516542703257242,0.36756126021003516,0.6841095222110961,0.3093385731580573,0.8770975056689344,0.07651890551088647,0.2724170213563261,0.3235294117647059,0.4782608695652174,0.38596491228070173,0.8842975206611571,68,605,46,20260824,0.3458106947875471,0.12111771197013842,0.3621366558919593
T18,record,longitudinal,lightgbm,157,0.7331312745047046,0.3412497627370683,0.27272727272727276,0.3728323699421966,0.915354330708661,0.9448818897637791,0.31501831501831506,0.6440933503254287,0.2504237739706292,0.8727891156462587,0.08009511560611722,0.2812268985425188,0.2857142857142857,0.391304347826087,0.3302752293577982,0.8793388429752066,63,605,46,20261821,0.39359029766727216,0.09300360352965863,0.38823695734233066
T18,record,longitudinal,xgboost,157,0.7503064527293559,0.31779117448252736,0.2779369627507165,0.4205202312138729,0.9069881889763773,0.948411166859642,0.3346751006325476,0.6637542100951251,0.2722699365367132,0.8688208616780045,0.07807278916121273,0.2770463949312727,0.2857142857142857,0.43478260869565216,0.3448275862068966,0.8743801652892562,70,605,46,20260824,0.3870161826452933,0.10954398605685059,0.36170710201388934
T18,record,longitudinal,xgboost,157,0.7387507965044836,0.33621376750295584,0.27832031250000017,0.41184971098265905,0.9090797244094483,0.9477937403796817,0.3321678321678323,0.6604647176960536,0.2693819877514044,0.8700680272108844,0.08002383520234545,0.28165532526882786,0.2898550724637681,0.43478260869565216,0.34782608695652173,0.8760330578512396,69,605,46,20261821,0.3812552563907686,0.0668307052981697,0.3837590563701314
T18,record,longitudinal,rbf_svm,157,0.726036593691685,0.332705227898967,0.24262982607623065,0.40606936416184974,0.8920838020247462,0.9463576529375568,0.3037603273878467,0.649076583093298,0.23737568375379878,0.8539520570132816,0.12400777373045,0.4197125377436358,0.24050632911392406,0.41304347826086957,0.304,0.856198347107438,79,605,46,20260824,0.4547405879983348,0.04066763863230575,0.28695592710385226
T18,record,longitudinal,rbf_svm,157,0.6948143375818996,0.31235708483250074,0.12232392767985499,0.33381502890173415,0.7960840832395945,0.9334927144947545,0.1790400265736591,0.5649495560706643,0.08515005731760866,0.759815354713314,0.1286581031214434,0.4304902832923724,0.12903225806451613,0.34782608695652173,0.18823529411764706,0.771900826446281,124,605,46,20261821,0.42726404516662125,0.0791560756020154,0.30203483514902674
T18,record,z_only,elastic,9,0.5723246220396587,0.0922284015181943,0.08988945535308701,0.6127167630057805,0.47183750468691427,0.9346834561596934,0.15677850458239112,0.5422771338463473,0.045582283159584375,0.48289061656408605,0.24156835365783483,0.6678225664942709,0.08333333333333333,0.5869565217391305,0.14594594594594595,0.47768595041322315,324,605,46,20260824,0.485926672387714,0.06838328787562645,0.18240939270118697
T18,record,z_only,elastic,9,0.5956616107596382,0.10390102003458596,0.10660238809782287,0.45953757225433534,0.6721152043494558,0.9359254666492622,0.17305898206696416,0.5658263883018956,0.07482586558441132,0.6554367778857575,0.24080563404311908,0.666090612803873,0.09268292682926829,0.41304347826086957,0.15139442231075698,0.6479338842975206,205,605,46,20261821,0.5368056050901254,0.021606274258622018,0.2077540247936298
T18,woman,woman_compact,elastic,187,0.6373219373219374,0.3302110542002479,0.27586206896551724,0.5333333333333333,0.6410256410256411,0.8426966292134831,0.36363636363636365,0.5871794871794872,0.14377681668414316,0.6190476190476191,0.2164790659113608,0.6807072677001298,0.27586206896551724,0.5333333333333333,0.36363636363636365,0.6190476190476191,58,147,30,20260824,0.33111997928918396,0.11627127846708186,0.44209396046130733
T18,woman,woman_compact,elastic,187,0.6441595441595441,0.33451564338188944,0.2558139534883721,0.7333333333333333,0.452991452991453,0.8688524590163934,0.3793103448275862,0.5931623931623932,0.1524088011626235,0.5102040816326531,0.21436232535291336,0.6462825242055579,0.2558139534883721,0.7333333333333333,0.3793103448275862,0.5102040816326531,86,147,30,20261821,0.18475338833952912,0.08845840383367874,0.40373370249000506
T18,woman,woman_compact,lda,187,0.642022792022792,0.33447541696979144,0.3125,0.5,0.717948717948718,0.8484848484848485,0.38461538461538464,0.608974358974359,0.18731375106073056,0.673469387755102,0.21830449400798257,1.2958173945898894,0.3125,0.5,0.38461538461538464,0.673469387755102,48,147,30,20260824,0.05736267600776616,0.04330375537470512,0.4733847606028058
T18,woman,woman_compact,lda,187,0.6349002849002849,0.3059543936480925,0.2222222222222222,0.7333333333333333,0.3418803418803419,0.8333333333333334,0.34108527131782945,0.5376068376068376,0.06464160820919329,0.4217687074829932,0.2233329524974621,1.322174533504531,0.2222222222222222,0.7333333333333333,0.34108527131782945,0.4217687074829932,99,147,30,20261821,0.013975309458184157,0.02334466018216074,0.4112773229231032
T18,woman,woman_compact,extra_trees,187,0.6581196581196581,0.3026136866621411,0.23880597014925373,0.5333333333333333,0.5641025641025641,0.825,0.32989690721649484,0.5487179487179488,0.07884790398774479,0.5578231292517006,0.15984360647661827,0.49070800974649337,0.23880597014925373,0.5333333333333333,0.32989690721649484,0.5578231292517006,67,147,30,20260824,0.2610324478114733,0.11549894816082575,0.46149122405560467
T18,woman,woman_compact,extra_trees,187,0.6495726495726496,0.3650690433248246,0.2361111111111111,0.5666666666666667,0.5299145299145299,0.8266666666666667,0.3333333333333333,0.5482905982905983,0.07786625004766974,0.5374149659863946,0.15794666695492307,0.4954578591999858,0.2361111111111111,0.5666666666666667,0.3333333333333333,0.5374149659863946,72,147,30,20261821,0.24776129994727375,0.11382184539185179,0.41957949779146037
T18,woman,woman_compact,lightgbm,187,0.7170940170940171,0.34603504733782514,0.2571428571428571,0.6,0.5555555555555556,0.8441558441558441,0.36,0.5777777777777777,0.12552918289216958,0.564625850340136,0.16802598426511695,0.5003580257138093,0.2571428571428571,0.6,0.36,0.564625850340136,70,147,30,20260824,0.3163558555624522,0.17541018035154032,0.507581948029471
T18,woman,woman_compact,lightgbm,187,0.6811965811965811,0.3704021997677189,0.2716049382716049,0.7333333333333333,0.49572649572649574,0.8787878787878788,0.3963963963963964,0.6145299145299146,0.18560429134982706,0.54421768707483,0.16383927241315516,0.511043451048189,0.2716049382716049,0.7333333333333333,0.3963963963963964,0.54421768707483,81,147,30,20261821,0.2077152436991262,0.1456986060960091,0.4141608349376496
T18,woman,woman_compact,xgboost,187,0.7487179487179488,0.39357829521416565,0.3389830508474576,0.6666666666666666,0.6666666666666666,0.8863636363636364,0.449438202247191,0.6666666666666666,0.2740721846588924,0.6666666666666666,0.163280219141797,0.5001672555518349,0.3389830508474576,0.6666666666666666,0.449438202247191,0.6666666666666666,59,147,30,20260824,0.383692334095637,0.10001580287962203,0.48180567955437453
T18,woman,woman_compact,xgboost,187,0.712820512820513,0.3910097589483779,0.26153846153846155,0.5666666666666667,0.5897435897435898,0.8414634146341463,0.35789473684210527,0.5782051282051281,0.12692734088010776,0.5850340136054422,0.16496428273015862,0.5061447041143315,0.26153846153846155,0.5666666666666667,0.35789473684210527,0.5850340136054422,65,147,30,20261821,0.32912969558822863,0.1102927470420826,0.4347719377347601
