target,variant,model,n_features,roc_auc_w,pr_auc_w,precision_w,recall_w,specificity_w,npv_w,f1_w,balanced_accuracy_w,mcc_w,accuracy_w,brier_w,logloss_w,precision_raw,recall_raw,f1_raw,accuracy_raw,predicted_positive,n,positive,seed,mean_threshold,sd_threshold,mean_inner_f1
ANY,core,elastic,29,0.8164826410744757,0.5153381582904191,0.39458160367052714,0.5098814229249014,0.898602166276346,0.9339748221960213,0.44488237467668473,0.7042417946006236,0.36634670476626496,0.854000647878199,0.1571781511317041,0.4825193991031926,0.36363636363636365,0.47761194029850745,0.4129032258064516,0.8495867768595041,88,605,67,20260824,0.6421529770532769,0.10592728714318832,0.43602916516050066
ANY,core,elastic,29,0.7923809678086229,0.4488187777486842,0.4497560975609759,0.4555335968379449,0.9277663934426226,0.929313662604233,0.45262641138929827,0.6916499951402837,0.3811790070124295,0.8735827664399096,0.1567291969904735,0.48906353188849205,0.4492753623188406,0.4626865671641791,0.45588235294117646,0.8776859504132232,69,605,67,20273171,0.7043210156969113,0.051989468010377474,0.479745078468982
ANY,core,elastic,29,0.7594233476675677,0.3626512313244696,0.329678814082768,0.6027667984189727,0.8411519320843085,0.9423218824301055,0.42623278099421125,0.7219593652516405,0.3474855448677006,0.8137998056365404,0.15926705400310037,0.5170500836675632,0.312,0.582089552238806,0.40625,0.8115702479338843,125,605,67,20285518,0.5485523941853421,0.06292805657299584,0.42299343146121576
ANY,core,elastic,29,0.7772637912767323,0.43000997166204263,0.37514253135689885,0.4179841897233204,0.9097628805620603,0.9234312032239489,0.3954062896441213,0.6638735351426903,0.31282050248191484,0.853336572724328,0.16093002706570786,0.5117412524902757,0.38666666666666666,0.43283582089552236,0.4084507042253521,0.8611570247933884,75,605,67,20297865,0.6647115802413956,0.10641196927787544,0.4555442892142304
ANY,core,elastic,29,0.7444926651551407,0.3762442438678484,0.4112794612794613,0.3448616600790515,0.9360180035128801,0.9168279569892469,0.37515356265356276,0.6404398317959658,0.3035765163271553,0.8681891804340786,0.1603459466935017,0.515358463194167,0.41379310344827586,0.3582089552238806,0.384,0.8727272727272727,58,605,67,20310212,0.7266398849115615,0.050660448486590105,0.4799367823423078
ANY,core,elastic,29,0.7988238643113242,0.4342153959193801,0.4474690319620738,0.4130434782608698,0.9338956381733017,0.9246752776217818,0.42956764295676453,0.6734695582170857,0.35932077306082344,0.8741334629089733,0.15238689663175786,0.4747866042389374,0.4461538461538462,0.43283582089552236,0.4393939393939394,0.8776859504132232,65,605,67,20322559,0.6942203045657799,0.04092122996903351,0.4583653798059297
ANY,core,elastic,29,0.7857909419518472,0.4722456774573548,0.37984992679355845,0.5859683794466406,0.8760062939110064,0.942277414783909,0.4609149455918282,0.7309873366788233,0.38576504948584633,0.8427275672173632,0.16008074834950492,0.4959927246336845,0.3627450980392157,0.5522388059701493,0.4378698224852071,0.8429752066115702,102,605,67,20334906,0.6249526322204412,0.021251956553729495,0.452966835640315
ANY,core,elastic,29,0.7906077378831077,0.4859630156890321,0.40357383681726283,0.5069169960474311,0.9029017857142851,0.9338972786798376,0.449380553122263,0.7049093908808579,0.3718897705406647,0.8574667962423066,0.15277606600243843,0.4740774153488454,0.3977272727272727,0.5223880597014925,0.45161290322580644,0.859504132231405,88,605,67,20347253,0.6448274475435952,0.053743959067982926,0.4300362267363572
ANY,core,elastic,29,0.7904131142044877,0.4303293149753586,0.39058413251961654,0.3794466403162057,0.9232655152224821,0.9198658354296544,0.38493484175855663,0.6513560777693439,0.3065566489000695,0.8608681567865242,0.15599510482602091,0.48570559907119765,0.3880597014925373,0.3880597014925373,0.3880597014925373,0.8644628099173554,67,605,67,20359600,0.6829954847295954,0.11989537986889948,0.42703897339751645
ANY,core,elastic,29,0.7833628074156184,0.3972690323822098,0.3898790579248892,0.5187747035573126,0.8947782494145194,0.9348357992124475,0.4451847365233197,0.7067764764859159,0.36645161760179495,0.851635892452219,0.16143011488095838,0.5012980223004913,0.375,0.4925373134328358,0.4258064516129032,0.8528925619834711,88,605,67,20371947,0.6374226250327085,0.08122788644009622,0.4403169040422371
