target,track,feature_set,model,roc_auc_w,pr_auc_w,precision_w,recall_w,specificity_w,npv_w,f1_w,balanced_accuracy_w,mcc_w,accuracy_w,brier_w,logloss_w,precision_raw,recall_raw,f1_raw,accuracy_raw,predicted_positive,n,positive,seed,mean_threshold,sd_threshold,mean_inner_f1
T18,record,engineered,elastic,0.8055592270845122,0.43998859136000784,0.4351310374702187,0.4147398843930636,0.9541619797525306,0.9503702536631476,0.424690836063841,0.6844509320727971,0.3771102556675327,0.9118399740848722,0.13528011183426397,0.42559356597307896,0.4,0.34782608695652173,0.37209302325581395,0.9107438016528926,40,605,46,20300419,0.7836206631038561,0.06420063389329575,0.5016152183837638
T18,record,engineered,elastic,0.8181474182824332,0.44616167197815765,0.44704570791527315,0.5794797687861273,0.9389763779527556,0.9632714880726996,0.5047199496538703,0.7592280733694414,0.4612282215700037,0.9107709750566895,0.12243662454635634,0.39769912722606626,0.42105263157894735,0.5217391304347826,0.46601941747572817,0.9090909090909091,57,605,46,20308338,0.6863038342425288,0.10741720210016512,0.48457576336580943
T18,record,engineered,elastic,0.8346756906018975,0.4821028506935128,0.4530892448512586,0.5722543352601157,0.9411909448818894,0.9627485527309335,0.5057471264367817,0.7567226400710025,0.46207137378680224,0.9122448979591838,0.11915938726458938,0.3838260143994018,0.42857142857142855,0.5217391304347826,0.47058823529411764,0.9107438016528926,56,605,46,20316257,0.6976372462864606,0.09121414593222087,0.44867534560225636
T18,record,engineered,elastic,0.8080378647123594,0.45235531804390705,0.4395348837209303,0.5072254335260117,0.944934617547806,0.9574888691006231,0.47096032202415195,0.7260800255369089,0.4236959763241943,0.9105928085519923,0.1269166967437287,0.40962062164905416,0.4117647058823529,0.45652173913043476,0.4329896907216495,0.9090909090909091,51,605,46,20324176,0.7489067007841937,0.06762926032054259,0.4561778789766837
T18,record,engineered,elastic,0.8242593795175894,0.45297539867992737,0.5194346289752649,0.4248554913294798,0.966535433070866,0.9517809546886354,0.46740858505564387,0.6956954622001729,0.42945256185294944,0.9240362811791385,0.12154820683798351,0.4018120502004418,0.5,0.3695652173913043,0.425,0.9239669421487603,34,605,46,20332095,0.7938327095697189,0.055044710704224425,0.437392330656859
T18,record,engineered,elastic,0.8018464054213241,0.402667024922358,0.4080391575200239,0.5679190751445088,0.9298544713160851,0.9619440706934794,0.4748834800621441,0.7488867732302968,0.4291478342468646,0.9014577259475219,0.12284518614127224,0.40518927276352373,0.38095238095238093,0.5217391304347826,0.44036697247706424,0.8991735537190083,63,605,46,20340014,0.6370131591469149,0.01958801379126171,0.4604902117303848
T18,record,engineered,elastic,0.8330936962224016,0.48464941797398475,0.4932573599240266,0.5361271676300579,0.9531074240719907,0.9602124833997341,0.5137995845286378,0.7446172958510242,0.47101288055390794,0.9203919663103338,0.12451222506374755,0.39668942458570633,0.4583333333333333,0.4782608695652174,0.46808510638297873,0.9173553719008265,48,605,46,20347933,0.7068171909034219,0.08314528600937326,0.46577147739661956
T18,record,engineered,elastic,0.8052218640887017,0.4435033696874478,0.4148527528809219,0.4682080924855492,0.9437746062992123,0.954223162084836,0.43991853360488803,0.7059913493923807,0.38993959981521326,0.9064625850340138,0.12737683009188727,0.4132716080117436,0.3877551020408163,0.41304347826086957,0.4,0.9057851239669421,49,605,46,20355852,0.7344146606801069,0.0744248782968273,0.4582262863485429
T18,record,engineered,elastic,0.8393679808042424,0.5206226652538121,0.40885306180172554,0.596820809248555,0.9265326209223843,0.9642759150524061,0.4852706672261856,0.7616767150854696,0.44190307753259905,0.9006640751538713,0.12075972717152696,0.38869712590988553,0.3787878787878788,0.5434782608695652,0.44642857142857145,0.8975206611570248,66,605,46,20363771,0.6893022430544296,0.06332768003606667,0.4746696404082626
T18,record,engineered,elastic,0.8121364170383691,0.4774709162730461,0.47674674895305263,0.4465317919075145,0.9582747469066364,0.9531318287502402,0.4611448672849376,0.7024032694070754,0.4171542390416516,0.9181243926141887,0.12315399748750812,0.39842219352347363,0.43902439024390244,0.391304347826087,0.41379310344827586,0.915702479338843,41,605,46,20371690,0.771960042206293,0.030461965698653,0.45867794842866444
T18,record,engineered,elastic,0.8253381740622383,0.5142237398776885,0.4343434343434343,0.49710982658959546,0.9448818897637791,0.9566517189835572,0.46361185983827496,0.7209958581766872,0.4157121827717435,0.909750566893424,0.12223430912493892,0.3919510279072709,0.4,0.43478260869565216,0.4166666666666667,0.9074380165289256,50,605,46,20379609,0.7619177106696099,0.11714977336582293,0.47987914656422925
T18,record,engineered,elastic,0.816583050628426,0.4000608939687528,0.3587240718145372,0.4248554913294798,0.9353381608548929,0.9502526650358013,0.38899914941876945,0.6800968260921862,0.3336037459114226,0.8952866861030128,0.13161660402636594,0.41792343123769016,0.3269230769230769,0.3695652173913043,0.3469387755102041,0.8942148760330578,52,605,46,20387528,0.7528947720863358,0.053631616207228394,0.450958965919342
T18,record,engineered,elastic,0.8043400029069707,0.39093614441273306,0.42612293144208035,0.4465317919075145,0.9488013217097859,0.9526860087533529,0.43608870967741936,0.6976665568086502,0.38698283914604076,0.90939423388403,0.12702844996204266,0.41382949910061284,0.391304347826087,0.391304347826087,0.391304347826087,0.9074380165289256,46,605,46,20395447,0.7208411757856595,0.10178134625382323,0.4383557368496246
T18,record,engineered,elastic,0.7988257925490531,0.49277964082926273,0.4296890672016047,0.4421965317919075,0.9500316366704159,0.9523918597480395,0.4358530878014039,0.6961140842311617,0.38712130163793185,0.9101878846776806,0.11724760151389031,0.38378163151061545,0.4,0.391304347826087,0.3956043956043956,0.9090909090909091,45,605,46,20403366,0.7829840119398168,0.08196409163481731,0.44488498193966675
T18,record,engineered,elastic,0.8273877931082316,0.4638780567882315,0.36318216756341304,0.5852601156069365,0.912630061867266,0.9627507694589682,0.44822134387351803,0.7489450887371012,0.40283843890418647,0.8869452542921933,0.1275405055458705,0.4086642715077846,0.33783783783783783,0.5434782608695652,0.4166666666666667,0.8842975206611571,74,605,46,20411285,0.6628394626838497,0.03703198851467981,0.48121238416659157
T18,record,engineered,elastic,0.8346676984650767,0.5061705539857246,0.5278365045806906,0.46387283236994226,0.964672384701912,0.9548214254649199,0.4937918910009889,0.714272608535927,0.4547974795476002,0.9253806284418531,0.11788440919292233,0.38253820844273567,0.5,0.41304347826086957,0.4523809523809524,0.9239669421487603,38,605,46,20419204,0.7636723719717979,0.059593850094885235,0.46830990159066643
T18,record,engineered,elastic,0.8222934577858045,0.4213428454559275,0.33189205307887293,0.45953757225433534,0.9212422665916755,0.9524285428742753,0.3854211756557875,0.6903899194230054,0.32903426980732836,0.8850178166504699,0.12055701050638765,0.3942084880256632,0.3333333333333333,0.4782608695652174,0.39285714285714285,0.8876033057851239,66,605,46,20427123,0.6890900801334946,0.13953089491744336,0.4533360096557029
T18,record,engineered,elastic,0.8094891741088364,0.3685257200202454,0.45062666160273457,0.48988439306358394,0.9491528402699658,0.9562453518433258,0.4694362017804155,0.7195186166667749,0.4226487467202632,0.9131195335276969,0.13023040945895878,0.42098024932803885,0.40816326530612246,0.43478260869565216,0.42105263157894735,0.9090909090909091,49,605,46,20435042,0.7488608489101748,0.07151051641564705,0.5397596344735047
T18,record,engineered,elastic,0.808051783221823,0.4863451758538179,0.4047248989741997,0.5375722543352602,0.932684195725534,0.9594980653093694,0.4617840042560739,0.735128225030397,0.4138577028576487,0.9016844833171366,0.12211319837043598,0.39502312499641207,0.3770491803278688,0.5,0.42990654205607476,0.8991735537190083,61,605,46,20442961,0.6862851708892014,0.05586011074449297,0.4820336499632575
T18,record,engineered,elastic,0.8427747815166531,0.4952904537390303,0.40850354314297643,0.6069364161849713,0.9251792744656914,0.965091762462644,0.48833153392575385,0.7660578453253313,0.44586536540325805,0.9002105604146421,0.12383911432078884,0.3966097680244986,0.38235294117647056,0.5652173913043478,0.45614035087719296,0.8975206611570248,68,605,46,20450880,0.6853572553763203,0.062204922520400954,0.46948885893319275
T18,record,engineered,elastic,0.8247387299356731,0.4732063403530045,0.35935629737997105,0.5578034682080927,0.9153367547806518,0.960495011158038,0.43711073364070235,0.7365701114943721,0.38901737679043974,0.887285390346615,0.12869551588511557,0.4132349951724004,0.323943661971831,0.5,0.39316239316239315,0.8826446280991735,71,605,46,20458799,0.6657742406366655,0.12009171555602823,0.4323814644749736
T18,record,engineered,elastic,0.8244945379840529,0.5283025225033182,0.5927927927927927,0.47543352601156075,0.9721948818897637,0.9560798548094372,0.5276663993584603,0.7238142039506622,0.4956722600537292,0.9332199546485261,0.11572709897536211,0.37357675367547266,0.5588235294117647,0.41304347826086957,0.475,0.9305785123966942,34,605,46,20466718,0.7511921778489377,0.09512361681697523,0.4323578251267429
T18,record,engineered,elastic,0.830066488144004,0.4990722395922118,0.4524390243902439,0.5361271676300579,0.9447588582677162,0.9598749999999997,0.4907407407407408,0.740443012948887,0.4452819922374375,0.9126984126984128,0.12774130962854433,0.4017365402594472,0.43137254901960786,0.4782608695652174,0.4536082474226804,0.912396694214876,51,605,46,20474637,0.7115152922213349,0.09721554232465061,0.45953815766567097
T18,record,engineered,elastic,0.8194168557687518,0.4566498736496102,0.372192513368984,0.5028901734104048,0.9277805118110233,0.9563728598604944,0.427781192378611,0.7153353426107139,0.3761694756738971,0.8944444444444445,0.12104874773910575,0.3927652920643091,0.3442622950819672,0.45652173913043476,0.3925233644859813,0.8925619834710744,61,605,46,20482556,0.7103341382534701,0.10898683062242369,0.46348135814392183
T18,record,engineered,elastic,0.819738513877059,0.4745263150678226,0.4725254730713246,0.5361271676300579,0.9490473847019119,0.9600490719010024,0.5023210831721471,0.7425872761659849,0.4581202475411383,0.9166504697116944,0.1252196829078428,0.4012944686323564,0.44,0.4782608695652174,0.4583333333333333,0.9140495867768595,50,605,46,20490475,0.7376253736004823,0.02723352549291606,0.41298402222552705
T18,record,engineered,elastic,0.8200719823994187,0.510245042038184,0.5096649484536082,0.48988439306358394,0.9598741563554554,0.9567129143017306,0.4995789473684212,0.7248792747095196,0.4579928285835853,0.9229996760609008,0.1246849466647211,0.39995829030983926,0.47619047619047616,0.43478260869565216,0.45454545454545453,0.9206611570247933,42,605,46,20498394,0.7738009368505904,0.08116791108256481,0.47111719727633916
T18,record,engineered,elastic,0.8416415151411711,0.5249893306925051,0.409814323607427,0.4465317919075145,0.9452509842519681,0.9525167369204064,0.42738589211618255,0.6958913880797413,0.3767692513759635,0.9061224489795919,0.11781810275591878,0.3777034818382979,0.375,0.391304347826087,0.3829787234042553,0.9041322314049587,48,605,46,20506313,0.7666563770942812,0.1341176367591538,0.49807858077482997
T18,record,engineered,elastic,0.8324881733307544,0.48610743262998635,0.5121249486230991,0.5144508670520233,0.9582747469066364,0.9586454267327775,0.5132852729145212,0.7363628069793298,0.47174698167943346,0.9234531908001297,0.12325240302377193,0.39561857761870084,0.4772727272727273,0.45652173913043476,0.4666666666666667,0.9206611570247933,44,605,46,20514232,0.7272948638513231,0.06530118455321772,0.4697103774919814
T18,record,engineered,elastic,0.8370292817669831,0.5017869206312733,0.41676505312868956,0.5101156069364163,0.9392224409448815,0.9574815000627114,0.45873944119558163,0.7246690239406488,0.4100770849941845,0.9055555555555557,0.11848759764527109,0.3828557663610491,0.3888888888888889,0.45652173913043476,0.42,0.9041322314049587,54,605,46,20522151,0.7250306585013244,0.0854747796658809,0.42245525257016187
T18,record,engineered,elastic,0.8062564648259287,0.41718491742264413,0.3416095890410959,0.41184971098265905,0.932420556805399,0.9490339892665473,0.37345563459378517,0.672135133894029,0.31632252928751736,0.8915775834143183,0.13801850022212866,0.43577894808107853,0.2962962962962963,0.34782608695652173,0.32,0.8876033057851239,54,605,46,20530070,0.7589982120969829,0.05729660145925851,0.5072826808341592
T18,record,engineered,elastic,0.8231001556299324,0.49770100479544116,0.4190821256038648,0.5014450867052024,0.9408218503937004,0.9568318318318315,0.45657894736842114,0.7211334685494514,0.40774295158569246,0.9063492063492066,0.11912498220254208,0.38699745436881455,0.38461538461538464,0.43478260869565216,0.40816326530612246,0.9041322314049587,52,605,46,20537989,0.735524838147256,0.11156286093981208,0.41245796119637507
T18,record,engineered,elastic,0.8440054605258882,0.484821451666457,0.4323441715178192,0.6286127167630059,0.929731439820022,0.9671097135126239,0.5123243879868765,0.7791720782915139,0.47226342493478707,0.9061062520246195,0.11975260652181063,0.3866983301049131,0.4090909090909091,0.5869565217391305,0.48214285714285715,0.9041322314049587,66,605,46,20545908,0.6816210056340918,0.049763613739742155,0.4846221236927112
T18,record,engineered,elastic,0.8311774544258561,0.5247439436706428,0.43821656050955415,0.49710982658959546,0.9457431102362202,0.956689483509645,0.4658090724441436,0.7214264684129077,0.4181928997055859,0.9105442176870749,0.12422676151592557,0.39401762838841997,0.4166666666666667,0.43478260869565216,0.425531914893617,0.9107438016528926,48,605,46,20553827,0.751981667458026,0.08227639289839299,0.43546612086837994
T18,record,engineered,elastic,0.8319998317587471,0.5067312159599692,0.41248999199359493,0.5317919075144509,0.9355139201349827,0.9591314532840793,0.4646045630805303,0.7336529138247168,0.41672636952532965,0.9038386783284744,0.1295039007865874,0.41221804851662164,0.3793103448275862,0.4782608695652174,0.4230769230769231,0.9008264462809917,58,605,46,20561746,0.7231197277219885,0.13122701607452086,0.47220732965538315
T18,record,engineered,elastic,0.8199361838034338,0.41815056828460195,0.4148521989906274,0.5939306358381504,0.9286768841394822,0.9641091141319221,0.48849647678071156,0.7613037599888164,0.4450258779199732,0.9024133462908973,0.13281194832994336,0.42336209977457684,0.38461538461538464,0.5434782608695652,0.45045045045045046,0.8991735537190083,65,605,46,20569665,0.6859342764791719,0.06562573993767926,0.4956449062758761
T18,record,engineered,elastic,0.829411827156902,0.44918955429414387,0.4422360248447205,0.5144508670520233,0.9447588582677162,0.9580786026200871,0.47561790247160995,0.7296048626598697,0.4287521080059994,0.9109977324263041,0.128516233084953,0.40777558134536157,0.42857142857142855,0.45652173913043476,0.4421052631578947,0.912396694214876,49,605,46,20577584,0.7524763548962,0.08001921451322695,0.4175707991315263
T18,record,engineered,elastic,0.8246849608033103,0.42466480143394625,0.43115044247787615,0.5028901734104048,0.9435109673790772,0.9570689962560169,0.46426529445397374,0.7232005703947408,0.416295088041479,0.9089407191448008,0.12485738750607124,0.40128651608669547,0.40384615384615385,0.45652173913043476,0.42857142857142855,0.9074380165289256,52,605,46,20585503,0.7146301622643672,0.10160348321529442,0.4521415399321208
T18,record,engineered,elastic,0.8263955659354,0.5133381226499365,0.4607320845506101,0.5534682080924856,0.9448467379077612,0.9613204341839378,0.5028603582481479,0.7491574730001234,0.4586012190154694,0.9141399416909622,0.1217314974076193,0.3895905143661234,0.42592592592592593,0.5,0.46,0.9107438016528926,54,605,46,20593422,0.7314203064168786,0.09370810337784309,0.44281125915794656
T18,record,engineered,elastic,0.8305319115863772,0.5014523003622308,0.4009229098805648,0.6098265895953758,0.9224198537682785,0.9652394614875301,0.48378643956763856,0.7661232216818272,0.44146191212183883,0.8978943958535796,0.12536344273172007,0.3998552575976108,0.38235294117647056,0.5652173913043478,0.45614035087719296,0.8975206611570248,68,605,46,20601341,0.6708799926615998,0.13457267974545473,0.4237114988472092
T18,record,engineered,elastic,0.8252002419721022,0.4847141593406822,0.4147341628959279,0.6054913294797689,0.9272532339707532,0.9650435355235236,0.49227928835179613,0.7663722817252611,0.44980496234781014,0.9020084224165859,0.11878543282950815,0.38664599760983526,0.3787878787878788,0.5434782608695652,0.44642857142857145,0.8975206611570248,66,605,46,20609260,0.6571633831459971,0.08553399530054048,0.38804660032292554
T18,record,engineered,elastic,0.8347694627495987,0.518516564749891,0.42834318581243,0.5534682080924855,0.9371133295838018,0.9610136803590416,0.48293254075475095,0.7452907688381436,0.4370483841764225,0.9070132815030776,0.12934203012088222,0.4082688762410626,0.39655172413793105,0.5,0.4423076923076923,0.9041322314049587,58,605,46,20617179,0.7270261405220858,0.06670614711604,0.43411940550734507
T18,record,engineered,elastic,0.8259020091554672,0.5071298038913458,0.329829334652486,0.550578034682081,0.9047560461192345,0.9594252059492301,0.4125290023201858,0.7276670404006578,0.36291521098252294,0.8769679300291545,0.12119101039434452,0.39006184853012094,0.3026315789473684,0.5,0.3770491803278688,0.8743801652892562,76,605,46,20625098,0.6223029538347269,0.11741130975580565,0.42932606274756685
T18,record,engineered,elastic,0.8266649365045051,0.48957044511669645,0.45806861499364665,0.4465317919075145,0.9550232002249717,0.9529797607772981,0.4522266360025089,0.700777496066243,0.40627395596908783,0.9151279559442828,0.12182537822419597,0.3906628195110594,0.42857142857142855,0.391304347826087,0.4090909090909091,0.9140495867768595,42,605,46,20633017,0.7773514510564896,0.07528370563544932,0.4249831646006655
T18,record,engineered,elastic,0.8128352549003992,0.3808010325193418,0.41538461538461535,0.5072254335260117,0.9392224409448815,0.9572413793103446,0.45673389720234225,0.7232239372354465,0.4078701794740168,0.9053287981859413,0.12906634216811547,0.4207693471062572,0.39622641509433965,0.45652173913043476,0.42424242424242425,0.9057851239669421,53,605,46,20640936,0.7565157335926358,0.09403761580798164,0.47676412172084115
T18,record,engineered,elastic,0.8372222867914634,0.5120196983952685,0.4028626807812734,0.5578034682080926,0.9296084083239592,0.961077898715316,0.4678382823997923,0.7437059382660258,0.4211756887554124,0.9004373177842566,0.1251408776317349,0.3991229177009813,0.3709677419354839,0.5,0.42592592592592593,0.8975206611570248,62,605,46,20648855,0.7264591470334012,0.02800885767821364,0.4804672089815443
T18,record,engineered,elastic,0.844683623813642,0.5600688556972699,0.4197406097355568,0.5144508670520233,0.9394509280089985,0.9578517284016986,0.4622947778499213,0.7269508975305108,0.4139925604184069,0.9061062520246196,0.11702339878281277,0.37643691132363344,0.3888888888888889,0.45652173913043476,0.42,0.9041322314049587,54,605,46,20656774,0.7171505108480284,0.12149688811510019,0.4639523618716921
T18,record,engineered,elastic,0.8344302287132825,0.5228922434325148,0.39310706787963606,0.4638728323699422,0.9390291057367826,0.9536448664857914,0.4255681818181818,0.7014509690533623,0.373774031198112,0.9017492711370263,0.12426747259824904,0.4016855849345614,0.36538461538461536,0.41304347826086957,0.3877551020408163,0.9008264462809917,52,605,46,20664693,0.7282132377001641,0.10277331805822157,0.43568990231151306
T18,record,engineered,elastic,0.8355131886512746,0.5181836256412117,0.4007155635062614,0.601156069364162,0.9234568335208094,0.9645328878526974,0.4808851457352822,0.7623064514424858,0.4377374216829807,0.8981697440881116,0.12724375200010973,0.4074267735465305,0.373134328358209,0.5434782608695652,0.4424778761061947,0.8958677685950414,67,605,46,20672612,0.6880282164346182,0.048904639330711444,0.47772029439109
T18,record,engineered,elastic,0.8255829501848759,0.4883005262761555,0.44478638667632164,0.5072254335260117,0.9460946287964,0.9575387789953036,0.4739583333333335,0.7266600311612058,0.42706213737129145,0.9116618075801751,0.12080984157010288,0.3908829248294359,0.40384615384615385,0.45652173913043476,0.42857142857142855,0.9074380165289256,52,605,46,20680531,0.720854732479277,0.0836031176998307,0.4329556701450032
T18,record,engineered,elastic,0.8228215314532579,0.410441429392775,0.30709307093070976,0.6184971098265897,0.8811867266591671,0.9644506001846721,0.41041095890411,0.7498419182428784,0.368355783660798,0.8605766115970198,0.12600998303435096,0.40563593195818937,0.2826086956521739,0.5652173913043478,0.37681159420289856,0.8578512396694215,92,605,46,20688450,0.6272379885030911,0.10748755472011608,0.41764470244048146
T18,record,engineered,elastic,0.8077351794627554,0.4746536013112306,0.351634481888174,0.5751445086705202,0.9097124578177722,0.9617592953899323,0.43643769092190826,0.7424284832441462,0.3898091278656394,0.8834629089731133,0.12394911789523748,0.39871344295550065,0.32,0.5217391304347826,0.39669421487603307,0.8793388429752066,75,605,46,20696369,0.6226651970601296,0.1005588546722138,0.4285103840025568
T18,record,engineered,elastic,0.827038204852284,0.4777845146973932,0.43148646733739576,0.6286127167630059,0.9294853768278961,0.9671012929063875,0.5117217040584827,0.779049046795451,0.4716471871226645,0.905879494655005,0.12078531075725323,0.391819014614502,0.4090909090909091,0.5869565217391305,0.48214285714285715,0.9041322314049587,66,605,46,20704288,0.6743205292859228,0.054662500016456846,0.4492234715897708
T18,record,engineered,elastic,0.826034836098884,0.5335596263167774,0.46929654100272067,0.4985549132947978,0.9520001406074238,0.9570802558575111,0.48348348348348363,0.7252775269511107,0.43829923647209224,0.9164237123420798,0.11706784062446308,0.3777847378745732,0.4375,0.45652173913043476,0.44680851063829785,0.9140495867768595,48,605,46,20712207,0.7346006255414912,0.026943089389883403,0.46286267463928527
T18,record,engineered,elastic,0.8269642691204426,0.46833442264234026,0.4171728780167461,0.5245664739884394,0.9376054555680536,0.9586156085464246,0.4647462277091908,0.7310859647782465,0.4167479933245201,0.9051992225461614,0.11509227247140878,0.38318467799011924,0.38596491228070173,0.4782608695652174,0.42718446601941745,0.9024793388429752,57,605,46,20720126,0.6894807090865152,0.06542838518942815,0.4408763069091059
T18,record,engineered,elastic,0.8372747775205849,0.4814479380367047,0.5229885057471265,0.5072254335260117,0.9606123453318333,0.9581536411766767,0.5149863760217985,0.7339188894289224,0.4744433299475582,0.9250404923874314,0.12238129533090578,0.3958600481404638,0.4883720930232558,0.45652173913043476,0.47191011235955055,0.9223140495867769,43,605,46,20728045,0.7599847284948769,0.07660546332147754,0.45951786503972447
T18,record,engineered,elastic,0.8380613256977274,0.522603112527433,0.534804753820034,0.5202312138728324,0.9614735658042742,0.9592480886582027,0.5274173294265384,0.7408523898385533,0.48783974380407674,0.9268545513443474,0.12084393840729442,0.39072088595203014,0.5,0.4782608695652174,0.4888888888888889,0.9239669421487603,44,605,46,20735964,0.7632378046197161,0.08107478180373252,0.4817415398612471
T18,record,engineered,elastic,0.8110755032066082,0.42355969373049385,0.31712012320328564,0.5101156069364163,0.9064784870641165,0.9560131978942683,0.39110477999366905,0.7082970470002663,0.3373214022916312,0.8753806284418532,0.13127904366838283,0.41708792346825013,0.3287671232876712,0.5217391304347826,0.40336134453781514,0.8826446280991735,73,605,46,20743883,0.6712020285525419,0.09235114498936904,0.454517963197273
T18,record,engineered,elastic,0.8185309223223906,0.478288409896713,0.3934990439770554,0.4248554913294798,0.9442491563554553,0.950698991328968,0.40857653365098273,0.6845523238424674,0.35643385719580206,0.9034985422740527,0.1314255966049015,0.4183320683086208,0.3541666666666667,0.3695652173913043,0.3617021276595745,0.9008264462809917,48,605,46,20751802,0.7326796945094635,0.07668240664840077,0.4772538406521269
T18,record,engineered,elastic,0.810596736959542,0.3557356989773144,0.3317445185891326,0.5028901734104048,0.9137549212598419,0.9557328529146826,0.3997702469844918,0.7083225473351232,0.34608674731309935,0.8815192743764174,0.12606914205093797,0.42848415707898735,0.30434782608695654,0.45652173913043476,0.3652173913043478,0.8793388429752066,69,605,46,20759721,0.6603760041254121,0.054660622817782174,0.4731696765407348
T18,record,engineered,elastic,0.8246024064323971,0.5203090319480371,0.5145549738219894,0.5072254335260117,0.9592589988751403,0.9580970771526374,0.5108639151678969,0.733242216200576,0.4695581153831114,0.9237933268545513,0.11691992853186554,0.37831087734749136,0.4772727272727273,0.45652173913043476,0.4666666666666667,0.9206611570247933,44,605,46,20767640,0.7553329980748175,0.055439876236463626,0.46534889701773174
T18,record,engineered,elastic,0.8326003595648812,0.4834129005140619,0.3742107478602499,0.550578034682081,0.9216113610798645,0.9601376961529304,0.44557681062567883,0.7360946978809728,0.3973358651726905,0.8925008098477487,0.12437694257783888,0.39587909040619906,0.36507936507936506,0.5,0.42201834862385323,0.8958677685950414,63,605,46,20775559,0.6779397029696245,0.08630245869663887,0.4913832117842624
T18,record,engineered,elastic,0.8018744964276507,0.46973712135844303,0.33962962962962995,0.5679190751445088,0.9059863610798644,0.9609806114839669,0.42506180469715726,0.7369527181121865,0.37743983288525906,0.8794622610949143,0.12912112712234863,0.4128617616134723,0.3116883116883117,0.5217391304347826,0.3902439024390244,0.8760330578512396,77,605,46,20783478,0.6521350261900255,0.09973801773350523,0.45819194397042023
T18,record,engineered,elastic,0.8391205208814216,0.5128745192515031,0.5193109196999165,0.38583815028901736,0.9695936445444318,0.9488312894515055,0.4427336254885704,0.6777158974167246,0.4079125220387157,0.9237933268545513,0.12210587997358226,0.3940803076917979,0.46875,0.32608695652173914,0.38461538461538464,0.9206611570247933,32,605,46,20791397,0.7919130835620306,0.031401854709187514,0.4970554975551092
T18,record,engineered,elastic,0.8358520755714787,0.5295428139543513,0.4680700513001946,0.546242774566474,0.9471491844769401,0.9608108830923384,0.5041440411546156,0.746695979521707,0.4600069612693945,0.9156948493683189,0.11663228435353173,0.37693061000653216,0.4423076923076923,0.5,0.46938775510204084,0.9140495867768595,52,605,46,20799316,0.7179675171151282,0.06651578726836554,0.4848594892443299
T18,record,engineered,elastic,0.8243731912710697,0.4972715848151746,0.34390434104497036,0.5462427745664741,0.9112767154105732,0.959330940310106,0.42207688626575235,0.7287597449885236,0.3724728866221281,0.8826368642695174,0.12627061055803407,0.40155835046201027,0.3150684931506849,0.5,0.3865546218487395,0.8793388429752066,73,605,46,20807235,0.6551788486197033,0.08904480101784462,0.4689826802452257
T18,record,engineered,elastic,0.8292561667463174,0.5091060971469175,0.4517557734894021,0.5895953757225434,0.9390818335208095,0.9641271788949437,0.5115529285330468,0.7643386046216765,0.4689006703326865,0.9116618075801751,0.1220268757261061,0.38912954290795093,0.4166666666666667,0.5434782608695652,0.4716981132075472,0.9074380165289256,60,605,46,20815154,0.6891131254954943,0.09171498009236875,0.469728218724934
T18,record,engineered,elastic,0.8323236318274526,0.48553868573788295,0.5047281323877069,0.5289017341040463,0.9558141169853767,0.9597275165890157,0.5165322580645162,0.7423579255447115,0.47447762348401834,0.9223194039520572,0.12065516558651082,0.38802795378465393,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.9206611570247933,46,605,46,20823073,0.7393051464608786,0.0464443336991791,0.48580448937278553
T18,record,engineered,elastic,0.8242064231449033,0.5237159794075495,0.42296416938110754,0.5361271676300579,0.9377284870641167,0.9595863309352515,0.47286962855061915,0.7369278273470873,0.4257625133580826,0.9062196307094268,0.12244621326709099,0.39401767036874236,0.39285714285714285,0.4782608695652174,0.43137254901960786,0.9041322314049587,56,605,46,20830992,0.6919780967953989,0.08507062587613697,0.45077635771214747
T18,record,engineered,elastic,0.8311122389280461,0.47962905964793157,0.38448125544899747,0.546242774566474,0.9255483689538804,0.9599329177148271,0.45130479276820745,0.7358955717601772,0.40310241453206136,0.8957887917071593,0.12883564278415127,0.4079616755690535,0.35384615384615387,0.5,0.4144144144144144,0.8925619834710744,65,605,46,20838911,0.6763485712036116,0.04850471320389055,0.4607845872690093
T18,record,engineered,elastic,0.7846066889985938,0.35540592285963973,0.4218805231530577,0.4927745664739885,0.9425091394825643,0.9561891515994433,0.45458007998476485,0.7176418529782764,0.40566928542355435,0.9072238419177195,0.13073304493091312,0.4291077360473217,0.37735849056603776,0.43478260869565216,0.40404040404040403,0.9024793388429752,53,605,46,20846830,0.7418679605774554,0.04131150325817559,0.4633368057471186
T18,record,engineered,elastic,0.8139545350364443,0.4477914874244641,0.4124767225325887,0.6401734104046244,0.9223671259842515,0.9678543764523623,0.5016987542468858,0.7812702681944379,0.46254908974979564,0.9002267573696147,0.1231786055020605,0.3972717142961393,0.391304347826087,0.5869565217391305,0.46956521739130436,0.8991735537190083,69,605,46,20854749,0.6533840910345269,0.04049501431133805,0.4650512614626203
T18,record,engineered,elastic,0.8345602956602971,0.47170031222039654,0.4795346833261525,0.45953757225433534,0.9575365579302584,0.9541490069704717,0.46932321315623027,0.7085370650922969,0.4252978343534209,0.9184645286686105,0.11463143125956017,0.3758297223994617,0.4418604651162791,0.41304347826086957,0.42696629213483145,0.915702479338843,43,605,46,20862668,0.7697508521460709,0.03927629113474064,0.5048488567590806
